label,channel,activity,mobility,complexity
0,Fp2-F4,1.3211370062570693e-11,0.9935900293042373,1.4117036661510536
0,F4-C4,3.859914342965797e-13,1.2009144193563575,1.3979320529882908
0,C4-P4,2.4629077982130707e-13,1.2478150162224473,1.2349806799163012
0,P4-O2,1.667319671063569e-12,1.4355851077613462,1.2597703406845602
0,Fp1-F3,1.6867290392228214e-11,0.9480960481357986,1.4194103315082953
0,F3-C3,1.7133432283936315e-12,1.1758435235217568,1.2724823313476101
0,C3-P3,1.7652696102637306e-13,1.2387843632618587,1.3095165136374136
0,P3-O1,1.4657788027115945e-12,1.4308594692261,1.2285805618041696
0,Fp2-F8,1.2927150926139714e-11,1.0070694327363714,1.391593180988808
0,F8-T4,1.751411206432389e-12,0.6173636533581515,2.4565244149110104
0,T4-T6,3.5398782243603784e-12,1.2546420060053776,1.369591760553375
0,T6-O2,2.0007885790676493e-12,0.9763062142452668,1.5778871040985054
0,Fp1-F7,1.3687825169518674e-11,0.9317270252765547,1.423454127061241
0,F7-T3,4.743995100302173e-12,1.0431932378686926,1.607681348565461
0,T3-T5,6.001001142014367e-12,1.2718052995697267,1.2952233631312635
0,T5-O1,3.056346122838968e-12,1.3678669199044824,1.2028155556361453
0,Fz-Cz,5.530628626637253e-13,1.229445637613444,1.3792862826846919
0,Cz-Pz,4.337131861076156e-13,0.9483240663509482,1.7123132735744968
0,Fp2-F4,1.3678163579788534e-11,1.0480173112293527,1.3564330779488138
0,F4-C4,5.367772486453527e-13,0.9344026770179963,1.8136727574637415
0,C4-P4,2.6520681893112874e-13,1.1627392301791097,1.3436948402698121
0,P4-O2,1.5333200473071622e-12,1.43260707952701,1.2449414557709828
0,Fp1-F3,1.429267408208179e-11,0.9482266803964899,1.41658941622678
0,F3-C3,1.6986591751953902e-12,1.2214629334510954,1.2995301080201285
0,C3-P3,2.5719190941423335e-13,1.1208849260420244,1.423062843274077
0,P3-O1,1.4480493681135826e-12,1.3880406744832647,1.2582168817858175
0,Fp2-F8,1.2891588317866608e-11,1.079124805127344,1.3071336932578779
0,F8-T4,1.7037025996413942e-12,0.6424806193218172,2.4470790743730286
0,T4-T6,2.8385224826351167e-12,1.25544277622256,1.365967064377132
0,T6-O2,1.1335696850065786e-12,1.1172472371833662,1.467118435272182
0,Fp1-F7,1.3512988231744602e-11,0.9456869392286659,1.40501407951128
0,F7-T3,5.2826098095867706e-12,1.0800359773477053,1.5145256101441182
0,T3-T5,7.423214506143567e-12,1.320790653653168,1.2216258093843229
0,T5-O1,2.7720697878072687e-12,1.2933566171300708,1.2394644467039917
0,Fz-Cz,1.7073405727554456e-12,0.6622690969673471,2.5514689097941416
0,Cz-Pz,5.109177967873837e-13,0.78951149190323,2.087378224651992
0,Fp2-F4,1.5594529866361468e-11,0.9550792914089011,1.4394452564731577
0,F4-C4,1.0785680789885082e-12,0.71300197082279,2.338457119421341
0,C4-P4,3.766993262108351e-13,0.9846507438254238,1.619368718115093
0,P4-O2,1.9495386328234446e-12,1.1935049899242953,1.483853716319803
0,Fp1-F3,1.6518529562666698e-11,0.8636572651758031,1.5521227817576282
0,F3-C3,2.0042446535259985e-12,1.0869433860251065,1.417589678648013
0,C3-P3,2.9139596210255874e-13,0.9803073610836455,1.5999299111865792
0,P3-O1,1.5728119507600917e-12,1.2849974416089451,1.3562362326691884
0,Fp2-F8,1.6862697451171723e-11,0.9264192981151139,1.4992207276424159
0,F8-T4,2.771031331224029e-12,0.5530714756292192,2.9140503912436655
0,T4-T6,2.688606726504733e-12,1.2890896127785167,1.3137247097029519
0,T6-O2,1.999978206345662e-12,0.9407616787972957,1.6678110697181727
0,Fp1-F7,1.5926453701604512e-11,0.8412894974767587,1.6233426907414994
0,F7-T3,4.875747636173191e-12,1.0192594853330115,1.5820675078729667
0,T3-T5,7.436721902412732e-12,1.1086579239030125,1.4569222222202456
0,T5-O1,2.3564970846270554e-12,1.3497907410875565,1.2156645676959528
0,Fz-Cz,1.63250597366199e-12,0.6148417457675732,2.6820357958840155
0,Cz-Pz,4.781888285101465e-13,0.7718321351437434,2.045218328474376
0,Fp2-F4,2.5562394300207696e-11,0.6472634460931642,2.1956077076939793
0,F4-C4,1.5348235533832042e-12,0.6157293167556992,2.7668473501775126
0,C4-P4,7.113342330196344e-13,0.7979820213296039,2.010035645698059
0,P4-O2,1.6079269178101777e-12,1.3066643910463684,1.360301860284563
0,Fp1-F3,1.8965745404388115e-11,0.7097022099800685,1.9940328064862762
0,F3-C3,1.1679485309343686e-12,1.194943044463014,1.321522874121266
0,C3-P3,2.847023047351905e-13,0.9956423815063634,1.6446702806791649
0,P3-O1,1.3529618458450534e-12,1.3808477934455266,1.2818381751041368
0,Fp2-F8,1.6043721491202773e-11,0.8310727606573907,1.6996809585497665
0,F8-T4,2.541638297030031e-12,0.8218322806997386,2.071221267293854
0,T4-T6,6.240755294167174e-12,0.801379843063045,2.090575666053907
0,T6-O2,5.700099909338912e-12,0.5397745394400795,2.9286491112196016
0,Fp1-F7,2.4509512300920944e-11,0.95500105684057,1.43108272871066
0,F7-T3,1.5259836339868703e-11,1.018599230296134,1.463804724789886
0,T3-T5,5.377077384288501e-12,1.3410931297985187,1.267331735913437
0,T5-O1,2.7450311921245398e-12,1.288030080616596,1.2631564950852865
0,Fz-Cz,2.8168598448783477e-12,0.48449439205520145,3.453614824757347
0,Cz-Pz,7.255710002656692e-13,0.6450732163820467,2.4326584904157547
0,Fp2-F4,2.0934442015744295e-11,0.68485061773046,2.095463999448674
0,F4-C4,1.896969921325396e-12,0.4934810044133595,3.2986592453992203
0,C4-P4,7.849463452492761e-13,0.6864366680513757,2.3449843465106075
0,P4-O2,1.1888608367363636e-12,1.513725480584119,1.1704897878062832
0,Fp1-F3,2.0660819186549614e-11,0.6947096001659605,1.9689094828422393
0,F3-C3,1.7030115979122112e-12,1.0663675355705555,1.3950492874345508
0,C3-P3,2.1048196887554301e-13,1.2214003240106628,1.3434241395206465
0,P3-O1,1.0091836894207037e-12,1.5007893463385071,1.155996797672162
0,Fp2-F8,1.1596356202604353e-11,0.8946225544874692,1.6502513680400512
0,F8-T4,3.961010560476314e-12,0.7699788755636057,1.9763809690098983
0,T4-T6,3.335594665340389e-12,1.273813475970092,1.3111429187595842
0,T6-O2,1.5878843149557607e-12,0.9970633060361936,1.6009130432782535
0,Fp1-F7,3.007503242926759e-11,1.058739897224814,1.5131606031140774
0,F7-T3,1.9096219675877846e-11,1.253588132826225,1.3251439276026142
0,T3-T5,6.916508800102296e-12,1.2535190984817126,1.310353238420539
0,T5-O1,3.1303721255644956e-12,1.2107958631741516,1.2980934958209362
0,Fz-Cz,1.0614266175842223e-12,0.6713789113013383,2.452274329022346
0,Cz-Pz,7.008949554822028e-13,0.7165948872806011,2.27463886321004
0,Fp2-F4,1.3614727844695505e-11,0.95189585040628,1.4879991609615535
0,F4-C4,9.60174436187273e-13,0.6582214557848304,2.47588939513916
0,C4-P4,4.126243107120966e-13,0.9696473061201102,1.6455323890095612
0,P4-O2,2.327805058585655e-12,1.1152180590524492,1.5786104064979825
0,Fp1-F3,1.4975430686261466e-11,0.933295944583678,1.42198027656628
0,F3-C3,1.9859183639639626e-12,1.162630109281464,1.3176388924180142
0,C3-P3,3.866938046917438e-13,0.8607785108548462,1.8814382593604373
0,P3-O1,1.837252805820723e-12,1.1365759470712764,1.5220591209604233
0,Fp2-F8,1.428922511303968e-11,0.9093530933367684,1.553185253707616
0,F8-T4,2.4915422703829393e-12,0.5512787339846309,2.8735929768155737
0,T4-T6,3.3850828236282857e-12,1.136344114549009,1.5138194954938866
0,T6-O2,2.1839146954254202e-12,0.8462540143248767,1.8324588355043387
0,Fp1-F7,1.4420262844037119e-11,0.9411646401048852,1.453548880501258
0,F7-T3,3.744787415280158e-12,1.3019654570833907,1.2559629833679484
