label,channel,activity,mobility,complexity
1,Fp2-F4,1.6252165981971966e-11,0.15792391627785554,6.5828838845025395
1,F4-C4,7.206335850772338e-11,0.08454332931261233,10.964145993518486
1,C4-P4,8.402985182937162e-11,0.1251906570808827,6.600604481320798
1,P4-O2,3.2239630730905237e-10,0.0879117305251823,8.726468651714127
1,Fp1-F3,7.322384031200367e-12,0.2774767258495888,4.234756958140385
1,F3-C3,2.204488889995712e-11,0.11183572116251753,9.355406536649895
1,C3-P3,4.250124014193535e-11,0.13171555960936207,6.8519440461348555
1,P3-O1,4.0376254571353776e-11,0.2097224577590768,4.932285265694235
1,Fp2-F8,9.854172089699128e-12,0.3579309887052652,3.0962614846054017
1,F8-T4,1.8382596148800367e-10,0.18398936301801402,4.651127047561377
1,T4-T6,1.2864764234700117e-10,0.11970389410231226,7.138928410127861
1,T6-O2,5.527900146801717e-13,0.7370537346405421,1.566032365276237
1,Fp1-F7,3.667170335187751e-12,0.3795710080242002,2.9501028131100413
1,F7-T3,4.417556291124348e-12,0.2475907439200797,4.346893710186494
1,T3-T5,3.5513157062980584e-11,0.17529807337370448,6.099247903138016
1,T5-O1,7.70694340438118e-11,0.10655625193449764,8.670878527569233
1,Fz-Cz,2.0299358136003616e-11,0.24114213642068064,4.3672487492661265
1,Cz-Pz,3.2683649932468727e-10,0.0873728640644819,9.19559262957098
1,Fp2-F4,5.889688010967597e-11,0.08545876494008987,11.768108086485904
1,F4-C4,1.45505985599102e-10,0.07137537754312206,11.125168611327508
1,C4-P4,8.100573516404833e-11,0.12454767537983731,5.560962382727977
1,P4-O2,3.6122987405233026e-10,0.0892063193483564,5.9850002502453705
1,Fp1-F3,1.9711208727954752e-11,0.15497699192214268,7.490039384305476
1,F3-C3,1.836555551325251e-11,0.13705597231297093,7.1419034466998195
1,C3-P3,9.389079928872485e-11,0.09376069746238767,6.32604920951117
1,P3-O1,2.7045661734960987e-10,0.14144696752863237,4.653341332168821
1,Fp2-F8,2.8356340598800517e-11,0.24034758006339282,4.707355436381443
1,F8-T4,2.5244622890919946e-10,0.12692413203217753,6.099842768854023
1,T4-T6,1.64890613764825e-10,0.12709932371509447,6.193703423442215
1,T6-O2,3.673443351913809e-13,0.9144558198623134,1.3189486143117701
1,Fp1-F7,7.524372896046171e-12,0.23226301492104426,4.637721312867511
1,F7-T3,2.288190124850558e-11,0.15247073271273465,6.363547450663694
1,T3-T5,2.2742633740204197e-10,0.13305815217893707,4.242351757786626
1,T5-O1,3.036636447815108e-10,0.1015360333950898,5.8279181804897275
1,Fz-Cz,4.855602146891642e-11,0.18244272907758563,5.3009197931792675
1,Cz-Pz,6.278141177116004e-10,0.07933367595605036,9.242734010920794
1,Fp2-F4,1.3309320001770854e-11,0.14373159753946713,7.170328035978358
1,F4-C4,4.7792699392176214e-11,0.09260935375576608,9.24899175132408
1,C4-P4,6.7415865262792e-11,0.1184618586814043,6.190284442139972
1,P4-O2,4.358814973089816e-10,0.06704965534445517,7.840536807433822
1,Fp1-F3,3.738889564531489e-12,0.39302803431473504,2.842712106440542
1,F3-C3,1.6703363821088176e-11,0.1432488597356593,6.828695791353646
1,C3-P3,9.22940417299706e-11,0.09630936472651493,6.221418335434877
1,P3-O1,7.502799111519463e-11,0.16647987893899793,5.682877309557227
1,Fp2-F8,7.190038903615065e-12,0.45276464080666123,2.501374370109662
1,F8-T4,1.903654924295786e-10,0.11341722237757486,6.762011296961617
1,T4-T6,1.9092091429043345e-10,0.10011549498541182,7.194286833751088
1,T6-O2,1.9186009399799059e-13,0.9613159304320279,1.2850951495825182
1,Fp1-F7,7.72140146981596e-12,0.22162650524891364,5.1121006689248
1,F7-T3,1.7622272131387794e-11,0.15489831728406173,5.877092883587875
1,T3-T5,1.3117425446504108e-10,0.12364820058200954,6.793597539151743
1,T5-O1,1.222337845471637e-10,0.15467453309274184,3.17005539069485
1,Fz-Cz,3.1878044944777177e-11,0.1898166798888209,5.490892937964245
1,Cz-Pz,1.1590615274973307e-10,0.1325286332338113,5.011578762453365
1,Fp2-F4,3.5427079208502326e-11,0.09292462207955099,11.427169109709846
1,F4-C4,6.888590624943418e-11,0.08197790750742397,10.610413783258373
