label,channel,activity,mobility,complexity
0,Fp2-F4,1.9617769662253536e-11,0.7731780338655382,1.9734644751824004
0,F4-C4,1.473179022669707e-11,0.303821189603281,5.546959682683898
0,C4-P4,2.9405420489858114e-12,0.5392765854454327,3.111916762810768
0,P4-O2,1.9371839837577137e-11,0.3228502810009557,4.640757327588303
0,Fp1-F3,1.5792276087171333e-11,0.8579850034366403,1.7232248691374932
0,F3-C3,1.6657150193873736e-11,0.25860398119568184,6.1043369816609925
0,C3-P3,3.0998341123843644e-12,0.5766185522604919,2.8662247958446163
0,P3-O1,1.601843864387255e-11,0.40225997900489213,3.8716276813786403
0,Fp2-F8,3.5323857405724094e-11,0.5385799841798127,2.748695220875321
0,F8-T4,2.1676117797185073e-11,0.9518001583173207,1.6369739082291612
0,T4-T6,5.432216586692029e-11,1.1306720803153991,1.3684612830781484
0,T6-O2,3.960950093384125e-11,1.1423878463326325,1.364977546580816
0,Fp1-F7,3.286244636344165e-11,0.6133440526980073,2.3983571357341664
0,F7-T3,3.318963657038667e-11,0.6602549677400742,2.387216951634854
0,T3-T5,3.415724220614686e-11,1.0287530869392219,1.526032382175265
0,T5-O1,2.5300596659987753e-11,0.9763400383419149,1.5269781646235316
0,Fz-Cz,1.5916024016378997e-11,0.41970311676366023,3.8384324704197144
0,Cz-Pz,1.5765099646413578e-12,0.5613890800236865,2.720180729870698
0,Fp2-F4,9.961134183585241e-12,1.067861313785073,1.4572193240791025
0,F4-C4,3.0014855593332297e-12,0.5829086137805513,2.8178941320731363
0,C4-P4,2.177678982134616e-12,0.6081487051439981,2.769230796052869
0,P4-O2,3.1120355331489136e-12,0.6824520821288017,2.2519749744785202
0,Fp1-F3,9.825571012985578e-12,0.9447482388220283,1.5260446171757465
0,F3-C3,2.6350659940652745e-12,0.6024383563851405,2.7373973123890374
0,C3-P3,1.0974841180983297e-12,0.8541199217305945,1.9787313127918802
0,P3-O1,2.925893522868763e-12,0.9683017300172834,1.5844339975188688
0,Fp2-F8,9.870275805061797e-12,1.017958856318284,1.4954152517618002
0,F8-T4,1.1228920918085122e-11,1.3021316963236467,1.1860364351065402
0,T4-T6,4.257848347713362e-11,1.3692676348591721,1.1637151432759545
0,T6-O2,2.9604733810219357e-11,1.3048521670377078,1.2173560386566626
0,Fp1-F7,1.1348088695985528e-11,0.9226917244148454,1.5624450873808722
0,F7-T3,9.947804422722035e-12,1.147207486395686,1.3914536935587964
0,T3-T5,2.92087429236505e-11,1.2284651753800622,1.26462525879693
0,T5-O1,2.568345353991077e-11,1.158882555484077,1.3072690994509952
0,Fz-Cz,7.438785315288358e-12,0.5674844025686623,2.8325738840933115
0,Cz-Pz,1.2078070738651985e-12,0.6917414994235259,2.299952041246583
0,Fp2-F4,8.74346905523091e-12,0.9339626335778549,1.5603034678469319
0,F4-C4,5.8911684599679466e-12,0.386339992188025,4.216886213327298
0,C4-P4,9.06592847604443e-13,0.9094042370912766,1.8870095633924429
0,P4-O2,2.175802086435247e-12,0.8285203362445313,1.7874238648821457
0,Fp1-F3,8.733403522587616e-12,0.9909315669255244,1.4639232587217546
0,F3-C3,6.6362996053254474e-12,0.36846453624567854,4.495278759722002
0,C3-P3,5.1675589098548824e-12,0.4103435890899606,3.9438812963882004
0,P3-O1,2.4438450322579257e-12,0.9578618040099528,1.552725507365809
0,Fp2-F8,9.361300273803175e-12,0.9392051652414805,1.5340245833628283
0,F8-T4,9.974685278164273e-12,1.2231445588804475,1.2363096231585842
0,T4-T6,4.34907404072925e-11,1.2082381704851888,1.2755518380287336
0,T6-O2,2.5601506774433503e-11,1.2795920014578064,1.2476292445574537
0,Fp1-F7,1.0271154507461035e-11,0.9569561811278161,1.4928757783965134
0,F7-T3,8.186348644624257e-12,1.1306453526859248,1.3675956999660195
0,T3-T5,2.181298978545584e-11,1.1640854380009764,1.326946235831808
0,T5-O1,1.5553150409084812e-11,1.2332497444288832,1.2029515722527337
0,Fz-Cz,1.1108322109354303e-11,0.4155631745149209,3.863741381425386
0,Cz-Pz,5.835816912200136e-13,0.8980757710607237,1.6945455415583055
0,Fp2-F4,3.676036402515843e-11,0.4235051703358004,3.39310614954693
0,F4-C4,5.697792070144684e-12,0.32898806836024935,4.709056240475344
0,C4-P4,1.2816067690835347e-12,0.5441869467388728,2.810325504942027
0,P4-O2,2.7655175282230445e-12,0.5477831998635417,2.703058529862221
0,Fp1-F3,9.349441689372128e-12,0.8364948695855866,1.7676012792163678
0,F3-C3,5.538112868142385e-11,0.11456445036410412,11.216083002004709
0,C3-P3,5.534630361535629e-11,0.133073870319108,10.06409300722624
0,P3-O1,4.842087858368727e-12,0.4812570933649588,2.940196442448432
0,Fp2-F8,1.0296701676275328e-11,0.7792443654895623,1.825053199067549
0,F8-T4,1.2191888138124893e-11,0.9370416954773239,1.631785081114827
0,T4-T6,2.543101799612651e-11,1.1956007466098064,1.2731419786226228
0,T6-O2,2.8140449631813506e-11,0.8575986244740156,1.8091998013847284
0,Fp1-F7,1.0274454262762141e-11,0.83006107477943,1.813816970434876
0,F7-T3,1.6680646739561628e-11,0.6092075516067464,2.6237627872150506
0,T3-T5,2.2365289171144752e-11,0.8841597911342824,1.7803524544065241
0,T5-O1,1.4284532340885039e-11,1.0452053611037955,1.3846058176346299
0,Fz-Cz,2.40392133266019e-11,0.3211589507697065,4.9521457699330345
0,Cz-Pz,8.500441082546272e-12,0.1921711922603293,7.9979711294998435
0,Fp2-F4,5.890891384261732e-11,0.3833194347745018,3.8617601548263534
