label,channel,activity,mobility,complexity
0,Fp2-F4,4.622389137899354e-10,0.16450632506434726,4.25919716445366
0,F4-C4,1.1699826208229914e-09,0.0762186278086107,8.72656427645873
0,C4-P4,1.1995541009299443e-10,0.17164838975760907,5.278046597836824
0,P4-O2,3.165401852488678e-10,0.10804561851192883,9.156658157790291
0,Fp1-F3,5.668164914482984e-10,0.12443079986638438,6.438290081461689
0,F3-C3,8.602293209763305e-11,0.12947039373914584,7.75129524868187
0,C3-P3,3.935708571154743e-10,0.05200337118441221,18.166685375756355
0,P3-O1,4.70865872492939e-10,0.06760163404278732,15.768560856415887
0,Fp2-F8,2.7570868346168354e-10,0.19761387314651613,3.254374127846158
0,F8-T4,4.8458847228007e-10,0.17602396744055068,5.254314617907702
0,T4-T6,5.495177488134096e-10,0.16060011795429244,6.0322673057628995
0,T6-O2,2.715298116022973e-11,0.21241002024160752,6.678071811802268
0,Fp1-F7,6.364867841361823e-10,0.1731984651950548,6.822680688919082
0,F7-T3,2.394697219855139e-10,0.24160118418683316,5.639104591023747
0,T3-T5,5.764192042784045e-11,0.17269256831697494,8.243079537488981
0,T5-O1,4.992803755421714e-11,0.2555932185194517,4.6305054146185665
0,Fz-Cz,9.303788619102859e-10,0.0964975857020306,6.549905924488536
0,Cz-Pz,6.523636658355871e-11,0.10973822394861558,9.383675945301727
0,Fp2-F4,6.45699334297389e-10,0.10581182794491255,7.5065877258538505
0,F4-C4,3.7826721162124625e-10,0.1873199689207495,3.561151363505759
0,C4-P4,2.2350679085329554e-10,0.15820946827861468,3.746133633183399
0,P4-O2,8.533321502770626e-11,0.2154328462205272,4.27872462535633
0,Fp1-F3,3.3972984232509395e-10,0.10454398805505768,7.814661277866128
0,F3-C3,2.1342493529254936e-10,0.08991179893809474,8.516804914511006
0,C3-P3,6.088084590525764e-11,0.10030218579297448,10.81169618313703
0,P3-O1,1.080301228564666e-10,0.14976725934115928,6.854066988481368
0,Fp2-F8,6.039993143907844e-11,0.16668498450903804,5.497845414707399
0,F8-T4,3.5926157712063745e-10,0.1452305620302165,7.173881031011417
0,T4-T6,2.50901509642621e-10,0.17765406703290615,6.810025960851899
0,T6-O2,6.228712679455549e-12,0.5070558165194252,2.8911714065756247
0,Fp1-F7,1.5973782559424646e-10,0.3170455896293509,3.855702684117682
0,F7-T3,2.897267317850686e-10,0.2275324256022019,5.596311101743901
0,T3-T5,2.57548597756692e-11,0.28185023430730083,5.1022275009711135
0,T5-O1,6.464611397230331e-11,0.2325881569129302,5.2241421785796645
0,Fz-Cz,6.309719522709262e-10,0.09152614090209277,7.614521332084733
0,Cz-Pz,1.8886330476351992e-10,0.09600667806091505,7.719077415076151
0,Fp2-F4,1.46421974613613e-09,0.046445664112019114,18.53797422363449
0,F4-C4,8.984961085614382e-11,0.23874540307101144,3.188003774204485
0,C4-P4,1.0472610430561879e-10,0.15191858612715808,4.942475077543312
0,P4-O2,2.2530585915225121e-10,0.12272702388520272,7.955581619287071
0,Fp1-F3,9.183007286439707e-10,0.04899830341165256,18.54453305764734
0,F3-C3,1.1356003788615105e-09,0.0893726166118272,6.3552781458730685
0,C3-P3,3.446180990465549e-10,0.128903391082123,5.092393625478515
0,P3-O1,1.1834298935468428e-10,0.15579190943684026,5.335355585495729
0,Fp2-F8,4.143887386858069e-10,0.052633725221367965,19.822136839677842
0,F8-T4,1.5865623096321117e-10,0.16907496117604226,7.996736325551792
0,T4-T6,2.6612098331027675e-10,0.14932458974285776,9.084259249942242
0,T6-O2,1.5429075630730178e-11,0.29805379240800484,4.879312534574839
0,Fp1-F7,2.5095686545363854e-10,0.21111432265013066,6.2269177288135955
0,F7-T3,2.3757491815032875e-10,0.21986288949469324,6.058798920843223
0,T3-T5,8.389264304437115e-11,0.18226856356514637,6.221853547446841
0,T5-O1,3.1538717230286647e-10,0.10370896403978395,9.928955169862354
0,Fz-Cz,2.0924302018338822e-10,0.16710692328346527,4.286816133923789
0,Cz-Pz,2.749141703840109e-10,0.11847052182822712,5.5102207712190205
0,Fp2-F4,2.250523709410512e-12,0.3570765565519644,3.8723119232289425
0,F4-C4,9.12534361135897e-12,0.20367552917605497,6.612570810122996
0,C4-P4,2.90090071507668e-10,0.07127979058437202,11.42751825229063
