label,channel,activity,mobility,complexity
0,Fp2-F4,4.577855442823607e-09,0.3518299282905538,3.765610843633784
0,F4-C4,1.920925581882227e-09,0.09564113110399754,16.04783789170863
0,C4-P4,2.5817494049982073e-09,0.07134957844146293,20.034985417181627
0,P4-O2,1.4603477505835932e-09,0.1549313242218606,10.348150045378615
0,Fp1-F3,1.0044359723420882e-08,0.08613086981204612,15.596492783726905
0,F3-C3,5.048949886764197e-09,0.38081748151156364,3.7291004422598863
0,C3-P3,6.617113350001578e-09,0.3130021085676446,4.574581767955826
0,P3-O1,1.9358222804417712e-08,0.2531186948658127,5.504396151345853
0,Fp2-F8,1.29964569271075e-08,0.20685269472807372,6.290287210826902
0,F8-T4,6.953477716603629e-10,0.2324673769916491,6.549998502980355
0,T4-T6,5.090452782676259e-10,0.2636924151292307,5.649623113818599
0,T6-O2,9.204911137893977e-10,0.20703498857054908,7.460893908344625
0,Fp1-F7,8.551558077008663e-09,0.11002223955867067,13.181999414816383
0,F7-T3,7.269049585218599e-10,0.2473933440810248,6.4954812658450605
0,T3-T5,5.0654443481516086e-08,0.09055854788841414,14.252402306242615
0,T5-O1,9.337551257515621e-08,0.1194562201722707,11.177809540977307
0,Fz-Cz,1.6296741928483068e-09,0.1132339629199797,12.961199908069407
0,Cz-Pz,4.128113912477446e-09,0.07652444862435859,19.396263903015985
0,Fp2-F4,1.0458408896644174e-09,0.7838694603818689,1.7256601250677752
0,F4-C4,2.431286889431642e-10,0.6766872261997906,2.365827185053952
0,C4-P4,1.586015807344375e-10,0.4944518073508935,2.8782734506951635
0,P4-O2,1.7765430823092332e-10,0.26986031380547554,5.982812819960723
0,Fp1-F3,1.078408420412429e-09,0.17762694648778932,8.212175820783125
0,F3-C3,1.1654524226786881e-09,0.5622601359786914,2.4928314208359765
0,C3-P3,9.00090041342772e-10,0.6223264482180606,2.259284578854273
0,P3-O1,1.1882319938391331e-09,0.6060330353478529,2.380970280354476
0,Fp2-F8,2.3447509828787283e-09,0.49660638675823127,2.7072811139757076
0,F8-T4,5.940092699142447e-10,0.3831322393049472,4.495605029272489
0,T4-T6,2.0905319846368257e-10,0.5572202795184762,2.884560112145468
0,T6-O2,1.259786192352203e-10,0.37831670686134916,4.50304666817862
0,Fp1-F7,7.282592864154094e-10,0.3262715036126917,4.777827376351385
0,F7-T3,4.047671305103238e-10,0.5321657853371263,2.946394358160452
0,T3-T5,6.28682272514053e-09,0.15220964440287613,10.037416533149038
0,T5-O1,4.062526394890514e-09,0.3792285674692657,3.9169507404278803
0,Fz-Cz,1.5346796968385854e-10,0.5709816517475538,2.802494679374398
0,Cz-Pz,4.945095359335212e-10,0.3412874634195936,4.933175384265451
0,Fp2-F4,2.5294617083469147e-09,0.3289580215096585,3.978412623878409
0,F4-C4,5.506417237169118e-10,0.1327219792574059,12.02405717137485
0,C4-P4,2.542260661197211e-10,0.15409411502146694,10.443455683971077
0,P4-O2,3.589573439941131e-10,0.20400175506370535,7.762047457838047
0,Fp1-F3,2.524787482871855e-09,0.08947010805875412,18.860183201424466
0,F3-C3,6.043585314236865e-10,0.07182253385064555,16.171122728657515
0,C3-P3,7.566018732782784e-10,0.08388140348859419,12.519874709512614
0,P3-O1,6.776408805235519e-10,0.37744546937591994,4.214678529570011
0,Fp2-F8,7.0846235324436045e-09,0.19334020808170724,6.670555606786134
0,F8-T4,1.000074802512196e-09,0.177157818849345,9.188971796283054
0,T4-T6,8.256318928691162e-10,0.18644690845631173,8.136091222865879
0,T6-O2,5.938610819696456e-10,0.1720242666474307,9.128800740291679
0,Fp1-F7,2.0166577286405563e-09,0.1840442968849657,8.585951798538865
0,F7-T3,7.451145125843234e-10,0.7776431769910231,1.7935167286000602
0,T3-T5,1.1596992649597988e-09,0.6727128413509298,2.1358422656874865
0,T5-O1,1.3176716738637363e-09,0.3091302522869903,5.23599365096518
0,Fz-Cz,8.198291545020367e-10,0.16995532929403814,9.497585954631248
0,Cz-Pz,9.859286007517956e-10,0.15643493948261944,10.26219688258681
0,Fp2-F4,7.984486976692366e-10,0.7100001989020824,1.772860894824769
0,F4-C4,2.984983284418296e-10,0.30345643909666803,5.0701445604883215
0,C4-P4,1.8144807996084148e-10,0.19512780263563487,7.061502614189434
0,P4-O2,4.780469799896543e-10,0.4018865987804619,3.7910787137408133
0,Fp1-F3,4.005748403317568e-09,0.17491835965166613,8.157124039655614
0,F3-C3,8.898330834045418e-10,0.1634947537847724,8.65702746226847
0,C3-P3,1.577324648955775e-09,0.049687883081707594,25.066641515645557
0,P3-O1,2.017320791002857e-09,0.29621111736345473,5.253190186537674
0,Fp2-F8,8.102098765866227e-10,0.6400443189601819,1.950285803101807
