label,channel,activity,mobility,complexity
1,Fp2-F4,1.5125529406859985e-11,0.9391657953925279,1.705261758374542
1,F4-C4,9.152916072490769e-11,0.29914518175180826,5.163492281674568
1,C4-P4,1.753505073122013e-10,0.12073308369011879,7.748720161030174
1,P4-O2,3.041961562935174e-11,0.1975153965836585,5.275546341226948
1,Fp1-F3,4.872369756820544e-11,0.8113573703342606,1.892220342241344
1,F3-C3,6.670785174605137e-11,0.2624735979195066,5.459897977115105
1,C3-P3,9.173503341026942e-11,0.12781922911360571,6.55513615720501
1,P3-O1,1.864560092818506e-11,0.15877267197530032,8.730049287567285
1,Fp2-F8,2.398476132452987e-11,1.129636468724187,1.3843716241295256
1,F8-T4,1.1168793464792681e-10,1.0330863139220008,1.52840921656788
1,T4-T6,1.0468976720697571e-10,1.0491418741915837,1.5117226946540476
1,T6-O2,4.485457140835741e-11,0.7282508236282949,1.9917491977071013
1,Fp1-F7,6.961733921809652e-11,0.7663737119239734,2.0014089743785393
1,F7-T3,1.211544831892194e-10,0.8153251903329365,2.0490965796281064
1,T3-T5,7.30489706893149e-11,1.0154664152876987,1.6613485988698038
1,T5-O1,1.6317262963381524e-11,0.24355897609394972,5.947364057914886
1,Fz-Cz,9.432198720990135e-11,0.10858885882524189,9.306441743839
1,Cz-Pz,8.766869144893369e-11,0.13274956071450716,6.670991342195457
1,Fp2-F4,1.1126189374816508e-09,0.14483378478470388,8.796865209676728
1,F4-C4,6.091976461478261e-10,0.17395548092951682,6.503045919682075
1,C4-P4,3.1228267668215895e-10,0.10934471179483891,7.513107563017489
1,P4-O2,1.0051455818966037e-10,0.08955484388922122,14.014628390868015
1,Fp1-F3,4.689192943317913e-10,0.24872606224308758,6.111695097361093
1,F3-C3,2.8309471532465166e-10,0.1735530935689669,6.017479033544607
1,C3-P3,2.5930435214880013e-10,0.16606082898128074,2.9024376645410914
1,P3-O1,1.8205668015973172e-11,0.17086698213409215,8.2369509327021
1,Fp2-F8,5.436403411643811e-09,0.08978006193047719,12.708225169801336
1,F8-T4,1.5983316059816256e-09,0.2499939824174488,6.225401901430918
1,T4-T6,3.7518024364131557e-10,0.5284474903390862,2.897019198930854
1,T6-O2,1.0813822643547143e-10,0.4521834773766962,3.0759369225199475
1,Fp1-F7,5.333494992182962e-10,0.2582213470748373,5.819511488998006
1,F7-T3,2.1603627985450282e-10,0.5944950371336953,2.7857952314344003
1,T3-T5,8.037335347410311e-11,0.9117264886765727,1.859862984296393
1,T5-O1,2.2614345734236855e-11,0.2218328937120367,6.689570937669659
1,Fz-Cz,1.212261208839118e-09,0.06843898230714178,7.660466202281736
1,Cz-Pz,1.2698887972871347e-10,0.1301851997338757,5.463129134557729
1,Fp2-F4,3.1751743755298404e-10,0.22275241064285484,6.504653433405947
1,F4-C4,1.4227546689490725e-10,0.25833879099204143,5.251953710067175
1,C4-P4,4.873175887609039e-10,0.0797030595962851,11.293697020044075
1,P4-O2,2.768352234031347e-10,0.08000429417469028,10.650200886676123
1,Fp1-F3,1.860243090601633e-10,0.3969426335783738,3.796832222901276
1,F3-C3,3.850454866800557e-11,0.3121675237916213,5.056838901453203
1,C3-P3,1.4536890613267707e-10,0.08692304685556666,10.815264253966676
1,P3-O1,5.480604222585844e-11,0.08881505682999584,15.351148061349646
1,Fp2-F8,5.593556860928165e-10,0.25248421834138424,5.682810826155484
1,F8-T4,2.936162423182921e-10,0.5652003444072823,2.769826459136763
1,T4-T6,4.881407224551846e-10,0.4832412774891389,3.1556982145827073
1,T6-O2,2.2783305391442263e-10,0.3277513795526555,4.409364981278102
1,Fp1-F7,1.8144652243542614e-10,0.43092364737249883,3.5124372803512003
1,F7-T3,5.707228258308204e-10,0.3840733528432553,4.402488964026696
1,T3-T5,2.417999858733888e-10,0.567141497152554,3.00631919813151
1,T5-O1,6.654789035244317e-11,0.12475214904376682,11.607359698564956
1,Fz-Cz,6.308369056640871e-10,0.09844900450637528,5.109683024012873
1,Cz-Pz,1.5845434583744249e-10,0.10825200268268861,7.453355787080365
1,Fp2-F4,2.89256762502063e-10,0.23395711423912544,6.24458903806569
1,F4-C4,2.672691826920474e-10,0.1934084496078892,7.191206085130877
1,C4-P4,1.78569233512336e-10,0.12831218804557673,7.098418867483188
1,P4-O2,9.978167820298109e-11,0.10859454621569492,9.061683766012276
1,Fp1-F3,1.343103293976785e-10,0.48524783530895166,3.165104570538784
1,F3-C3,6.895254510616748e-11,0.2395514596731235,6.27077491123253
1,C3-P3,7.32063869228265e-11,0.14300214426320004,5.99198773584502
1,P3-O1,5.027257883234549e-11,0.10677564301056913,10.694155173476652
1,Fp2-F8,4.061951368322866e-10,0.27403752175720875,5.581104708016088
1,F8-T4,3.22614590314416e-10,0.5663084926515115,2.807624557317199
1,T4-T6,5.406678502152397e-10,0.44376883165006753,3.5020242176207494
1,T6-O2,5.797263314488567e-11,0.6162745058822742,2.354968905592471
1,Fp1-F7,1.575642862276123e-10,0.48451213087351885,3.040625825628983
1,F7-T3,2.187687728291331e-10,0.6512058459073907,2.5370798596541695
1,T3-T5,3.273425040814167e-10,0.4975239474132369,3.4012868972188413
1,T5-O1,9.36404356843157e-11,0.1082756136100941,12.705026256479583
1,Fz-Cz,5.0645337707873e-10,0.09362300615932936,5.893847345162536
1,Cz-Pz,1.18737973759043e-10,0.1572033349683351,3.922190735324296
1,Fp2-F4,1.3182225954421126e-10,0.3295594811381171,4.441322135793181
1,F4-C4,2.8085623067724467e-10,0.17379278539863896,8.365949804715669
1,C4-P4,5.25005937199794e-10,0.09158168123778468,8.525491773851991
1,P4-O2,8.23203270516645e-11,0.11393915692851793,9.041849516085632
1,Fp1-F3,1.917200117826631e-10,0.3932344071734819,3.843121236998733
1,F3-C3,1.335848887818008e-10,0.1931439562737174,6.920562141184838
1,C3-P3,1.6609287577185774e-10,0.08911361295023326,9.595895045076226
1,P3-O1,2.5301502955828957e-11,0.1512736476805567,9.268164414231066
1,Fp2-F8,1.3237601021116685e-10,0.43097291104372154,3.545797606176233
1,F8-T4,3.228129962731236e-10,0.543100774049805,2.8860120641971427
1,T4-T6,2.503845852822165e-10,0.6329729578505415,2.4330362837361172
1,T6-O2,8.674527723892651e-11,0.49044722091574355,2.9254445879167537
1,Fp1-F7,1.0912831929254285e-10,0.5738183973529535,2.6494165450319596
1,F7-T3,1.0196457028690147e-09,0.272146119254375,6.081399802360565
1,T3-T5,2.1575966422398852e-10,0.5427659926808815,3.0727917609225797
1,T5-O1,8.978540915718028e-11,0.1035298939264961,13.096168965417919
1,Fz-Cz,3.4433235011400773e-10,0.08238193807507208,9.965095883752786
1,Cz-Pz,5.731304588197611e-11,0.16715711681515388,5.2409526117994325
1,Fp2-F4,2.2078898619511327e-11,0.7557802000845348,2.0942506582930345
1,F4-C4,6.29484140283001e-11,0.33505094376987493,4.657261961815675
1,C4-P4,2.2164555229387894e-10,0.08448914859142576,13.654641821449522
1,P4-O2,1.702407196996142e-10,0.06536433489400394,18.638068888911786
1,Fp1-F3,7.749155012480594e-11,0.6273086890399678,2.4278330948692592
1,F3-C3,8.813958337023783e-11,0.22815326336355685,6.352633322191662
1,C3-P3,1.3098399095807185e-10,0.08718496010655505,11.937428842449322
1,P3-O1,4.342486147482589e-12,0.28528187795419324,5.609305196299054
1,Fp2-F8,2.170051957290174e-11,1.0228487564286786,1.4905212698955321
1,F8-T4,1.0002064471974388e-10,0.9529186462684369,1.6683763117657229
1,T4-T6,1.305818300833124e-10,0.7697996501786204,2.051300363269887
1,T6-O2,2.675862096668758e-11,0.7780343799536189,1.9454808691138166
1,Fp1-F7,3.984007453294325e-11,0.9821640561754166,1.5462446439186739
1,F7-T3,2.9448644300027765e-10,0.5159896449767536,3.2838937315029466
1,T3-T5,9.256449554352296e-11,0.84352021789278,2.0383132186163606
1,T5-O1,3.4130507367008326e-11,0.1509897386229756,9.79056718637882
1,Fz-Cz,1.1859778567301373e-10,0.13879383661174707,5.250014245197346
1,Cz-Pz,1.64001823182335e-10,0.11267690910075796,6.395784475082831
1,Fp2-F4,2.1708545851084612e-11,0.7620983719264744,2.0496297420842478
1,F4-C4,5.769472326280354e-11,0.34795478844660666,4.5370163978593965
1,C4-P4,1.553707703384948e-10,0.10236980690911715,12.734874595116777
1,P4-O2,5.877661561077919e-11,0.1081296058638901,10.637587218421015
1,Fp1-F3,5.609566816770862e-11,0.7842562462087874,2.0021730545646843
1,F3-C3,4.5615166071074494e-11,0.2957389474582849,5.421436433523466
1,C3-P3,7.301109029426481e-11,0.10512495405108951,10.308449082834544
1,P3-O1,2.8364136306226456e-11,0.1192201575094321,11.99285576578832
1,Fp2-F8,2.592271848415556e-11,1.120357286269825,1.4041331200326317
1,F8-T4,8.358296626737047e-11,1.1545368877695368,1.3757894959628867
1,T4-T6,1.2752234016905873e-10,0.8838597415777408,1.7588405301764185
1,T6-O2,5.746740678650521e-11,0.6135354253121524,2.3944720220506883
1,Fp1-F7,4.3278690983594765e-11,0.9285151791261139,1.7013069179665061
1,F7-T3,4.720703886932734e-10,0.4185407458804893,3.9971255944237223
1,T3-T5,2.379520533938258e-10,0.5481993370443815,3.123687071973439
1,T5-O1,2.4549224472277265e-11,0.19436088408098462,7.240843662409961
1,Fz-Cz,8.600336129441688e-11,0.15040210650743613,5.400544476771871
1,Cz-Pz,9.133786870893798e-11,0.16385227532831317,4.37719531420571
1,Fp2-F4,2.3033840627180655e-11,0.7540300956177942,2.063250087051038
1,F4-C4,1.2060582177664453e-10,0.26473903645697033,5.997255404214081
1,C4-P4,9.37017866902844e-11,0.11809485683778032,10.372220004968932
1,P4-O2,4.5520851618092704e-11,0.10124981187837762,13.927715787882944
1,Fp1-F3,7.681258354964782e-11,0.6018587282354304,2.564789336380275
1,F3-C3,2.4694582814432347e-11,0.3835862451751152,4.241230550020872
1,C3-P3,8.162681711054966e-11,0.1034402340082918,9.012981050130401
1,P3-O1,1.6746840797238405e-11,0.16760207257549503,9.0104093152523
1,Fp2-F8,2.0479308841844448e-11,1.2138376357456928,1.350846668022012
1,F8-T4,6.551941687901849e-11,1.13747352171983,1.4205999109912597
1,T4-T6,9.445625293149588e-11,0.9312084012449798,1.6801548277946592
1,T6-O2,2.6915393094217196e-11,0.9046660256407751,1.6108269575808536
1,Fp1-F7,1.033999465767206e-10,0.6036725756476449,2.5561090690295254
1,F7-T3,3.990752312291108e-10,0.44220776103181003,3.729478379670199
1,T3-T5,1.929939493207297e-10,0.585348798342784,2.8246663621289425
1,T5-O1,3.413619560797796e-11,0.15850099833304349,9.202168745873818
1,Fz-Cz,1.7656697837535677e-10,0.13026617049459846,5.7214447200207665
1,Cz-Pz,1.5580359925555154e-10,0.13086506715971194,5.518582672801954
1,Fp2-F4,8.862787112684759e-12,1.1459065261945234,1.4038366228826924
1,F4-C4,7.769064246672216e-11,0.3004534708239227,5.25203379434713
1,C4-P4,1.5391554236835557e-10,0.11041683154267194,9.684616527919909
1,P4-O2,1.385683495543565e-11,0.1975342137211888,7.300839447309611
1,Fp1-F3,2.8600971198117726e-11,1.0103663640774572,1.5182392904057243
1,F3-C3,2.3300670678451443e-11,0.36668492955127047,4.340114590403162
1,C3-P3,9.526884893822437e-12,0.2466804642544217,5.4071435207497665
1,P3-O1,1.0700190908600549e-11,0.19236897852953924,7.522136696178692
1,Fp2-F8,2.3452798705927645e-11,1.0568332929582716,1.4607105286424777
1,F8-T4,9.657150230547683e-11,1.0537354313697094,1.4844333949493231
1,T4-T6,9.860257168165677e-11,1.015268603309462,1.5763182388669423
1,T6-O2,2.1715237732097924e-11,1.0262298402743975,1.4681606454915523
1,Fp1-F7,5.443222308011984e-11,0.8328491952559455,1.858480117871033
1,F7-T3,9.492426254070292e-11,0.9413883395730381,1.818918259190887
1,T3-T5,8.404897072811506e-11,0.9077775428267604,1.9058405510148542
1,T5-O1,9.953582191936274e-12,0.3230785818589741,4.493614180798143
1,Fz-Cz,1.1904073163698152e-10,0.13606181448167487,5.5496502947974635
1,Cz-Pz,7.232166312532055e-11,0.15123683916820124,5.376832580468024
1,Fp2-F4,1.2286782037800922e-11,0.9953541106587339,1.5740772289181668
1,F4-C4,7.625259539304738e-11,0.3205697164814019,4.740099200657339
1,C4-P4,5.3746954356029083e-11,0.16123944445036031,7.36683300712571
1,P4-O2,1.8936832399901696e-11,0.18074376132553396,7.2332038413791775
1,Fp1-F3,7.531376136399045e-11,0.6507964488053397,2.3455892410930566
1,F3-C3,1.6402924085197404e-11,0.4198821818807276,3.762042294713304
1,C3-P3,8.199463892971226e-11,0.11345310319356218,7.561079039269246
1,P3-O1,1.1044510853013074e-11,0.19194284094570632,7.288205396382113
1,Fp2-F8,2.111349992603478e-11,1.1777258616721737,1.317492968175073
1,F8-T4,9.406631905699943e-11,1.0717048582906459,1.5039349250094558
1,T4-T6,7.662342706652853e-11,1.1032241204322464,1.4558857172258786
