label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
0,Fp2-F4,-0.008897681158878751,-9.960912647215505,-9.980932429822982,0.0003534133033634559,-9.99941374927435,-9.997293269454168,-0.0001486831459968773,-9.997494427699257,-9.998981259159226,-1.62275176262216e-05,-9.999298457278995,-9.999679803943211
0,F4-C4,-0.015766810036628765,-9.933751929593285,-9.969227252175699,0.0018823335609434708,-9.999409217740514,-9.988115216374853,-0.0022029614033731585,-9.970327233089106,-9.992356847122839,-0.00012934814892769369,-9.99601994049127,-9.99905962199107
0,C4-P4,-0.10996296883691484,-9.551890040917717,-9.799306720800775,-0.006254791357345492,-9.931909571105578,-9.969438319249651,-0.0009910954931893607,-9.985794425531262,-9.995705380463155,-7.924582700662982e-05,-9.997443200194517,-9.999305477129173
0,P4-O2,-0.04400657614337373,-9.844829394320334,-9.943844190642924,6.925531663734224e-06,-9.994766744747942,-9.99472519155796,-0.0006394692903536194,-9.99116948418424,-9.997564177087776,-2.1985917520884008e-05,-9.999170882885299,-9.999687551947039
0,Fp1-F3,0.0006540269202483929,-9.998447088496924,-9.996975527926365,0.0005298809698310574,-10.001034122732634,-9.997854836913648,-1.5980943104769013e-05,-9.999709264278184,-9.999869073709233,-1.5483526575944853e-05,-9.99949681150403,-9.999860674378565
0,F3-C3,-0.0014577125437720212,-9.99127591660722,-9.994555769830708,6.202065400957225e-05,-9.999880468688414,-9.999508344764356,-0.0006440366875000829,-9.992184414383688,-9.99862478125869,-2.06615384606597e-05,-9.999299695535022,-9.999785241688848
0,C3-P3,-0.007299323643461236,-9.959025579110032,-9.97544905730782,-0.0004221794449899676,-9.993673508780958,-9.996206585450897,1.7351393945200707e-05,-9.999617015045539,-9.999443501106088,-2.5241425175085322e-05,-9.999137064917292,-9.999730238408906
0,P3-O1,-0.02440563212945245,-9.895636207064115,-9.950548879355383,-0.002856758671671266,-9.977990062532541,-9.99513061456257,-6.983002767023367e-05,-9.998774466864159,-9.999472767140862,-4.543704763504076e-05,-9.998471157934029,-9.999538928553452
0,Fp2-F8,-0.0011411266977895524,-9.98736813442033,-9.989935669490356,-4.475284259923907e-05,-9.998748039535283,-9.999016556590878,-0.00015172912701498186,-9.997273053602026,-9.998790344872175,-2.026904310064205e-05,-9.999176292094193,-9.999652614607058
0,F8-T4,0.000733421343975027,-9.994814050049746,-9.993163852025802,-0.0016977040735299065,-9.976929970420086,-9.987116194861265,-3.127334625572124e-05,-9.99874133122396,-9.999054064686517,-0.00013883152079466188,-9.995606952766767,-9.998869493505442
0,T4-T6,-0.0014777656781090537,-9.982603638789856,-9.985928611565601,-0.0010441061683707216,-9.98752946447451,-9.993794101484735,0.00028674509042568726,-9.999802365695274,-9.996934914791018,-6.814893415256193e-05,-9.9979062752448,-9.999507775197385
0,T6-O2,-0.012386402734032869,-9.953810119780547,-9.98167952593212,-0.0006382289498649223,-9.993549951598238,-9.997379325297429,-0.0019965360786693242,-9.97634463769799,-9.996309998484683,-2.6606750606869393e-05,-9.999015780060802,-9.999641038700062
