label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
1,Fp2-F4,-0.030871548918161247,-9.873236082638051,-9.942697067703914,0.00027263468931046776,-9.999586301031897,-9.997950492896035,-0.00031745819901261656,-9.994529239913962,-9.99770382190409,-0.0006377199329332072,-9.97563075287855,-9.99061717130248
1,F4-C4,-0.0642654860214387,-9.770913174045207,-9.915510517593443,-0.003717096752044282,-9.951082356100834,-9.9733849366131,0.0005136167143858082,-9.99895235562952,-9.993816188485662,-0.00016799724407887495,-9.994653202635556,-9.99860113787141
1,C4-P4,-0.02659944152807781,-9.834214308964818,-9.894063052402993,-0.007085891292698661,-9.935920178000321,-9.978435525756513,-0.0007287867886124962,-9.991236457572205,-9.99852432545833,-9.246969053407266e-05,-9.997136601488537,-9.999309639216087
1,P4-O2,-0.07593494049179224,-9.73207142668494,-9.902925042791471,-0.012453450751769174,-9.89241890094395,-9.967139605454564,-0.0002350760473594507,-9.991816642736303,-9.994167403209898,-5.3238590782017214e-05,-9.99821375834485,-9.999464865228227
1,Fp1-F3,-0.001373948001405918,-9.916643121243172,-9.919734504246335,0.00044519646716876317,-9.981922777706659,-9.979251598903646,-0.0001954225185715397,-9.995410985592255,-9.99736521077797,-0.00010717425315506415,-9.995203032895628,-9.997721627844772
1,F3-C3,-0.08720709889425665,-9.675969780826927,-9.872185753339004,-0.003514094641879345,-9.944672404875083,-9.965756972726359,0.0007478109125579666,-10.004209205509827,-9.996731096384247,-8.405333277484119e-05,-9.99699487596867,-9.99897012928888
1,C3-P3,-0.1068560840035344,-9.561873998490297,-9.802300187498249,-0.017062142715918143,-9.838159148036688,-9.940532004332196,0.0007030977600823145,-10.003428668364691,-9.996397690763867,-0.00013455822370583056,-9.995926984703052,-9.99908910296014
1,P3-O1,-0.04258033819162789,-9.718643110360178,-9.81444887129134,0.002632338462564309,-10.005866091504455,-9.99007206072907,-0.0014259543508795779,-9.976448689891882,-9.990708233400678,-0.00019252006113522701,-9.993829124476528,-9.998353345913205
1,Fp2-F8,-0.035713548770986966,-9.818093874574638,-9.898449359309359,-0.0002179834414848889,-9.998204848528394,-9.999512749177303,0.00035972352713474313,-10.000990432483615,-9.997393197212267,-0.00033530834109226027,-9.986030574991068,-9.993910321006735
1,F8-T4,-0.012297722056999872,-9.950914369089833,-9.978584243718084,-0.001765978061913072,-9.985860270044322,-9.9964561384158,0.00039311859179141115,-9.998732871632356,-9.994801685714442,-7.998402752012436e-05,-9.997479197437327,-9.99935882208405
1,T4-T6,-0.010534677587399184,-9.917319030747352,-9.941022055319001,-0.000669199417683713,-9.974466750924767,-9.97848194743087,0.000541340406465963,-10.002841498097245,-9.997428094032585,-4.459349353646725e-05,-9.99858843308073,-9.999636380178837
1,T6-O2,-0.1173746561496048,-9.557603268601374,-9.821696244937986,-0.019552464865154717,-9.79434064045859,-9.911655429649517,-0.00022686878181914076,-9.993760522733577,-9.996029210551768,-0.00015099780951428627,-9.995245660286903,-9.99879410881049
1,Fp1-F7,-0.04258693953427426,-9.81876829311187,-9.914588907063987,0.0060156206741541745,-10.021966328416056,-9.985872604371131,-0.0008641209942256101,-9.980837559403794,-9.98947876934605,-0.0001491608675744402,-9.994610018511061,-9.99811529889906
1,F7-T3,-0.03402956593883514,-9.84738185367006,-9.923948377032438,0.008397694731876192,-10.021627363409683,-9.971241195018425,0.0008503026189700777,-9.99492908852012,-9.98642606233042,-6.322081746475857e-05,-9.996830813344484,-9.998316502554907
1,T3-T5,-0.14696238885072047,-9.35306370832909,-9.683729083243211,-0.04912313293265406,-9.565805029479684,-9.860543827075608,-0.011824588451877008,-9.848476623265483,-9.966722507784253,-0.0006039430634992909,-9.981409491148735,-9.995602153140968
1,T5-O1,0.004892784601024888,-9.983810290392544,-9.972801525040238,-0.0006822619561924945,-9.968938486127982,-9.973032057865137,0.0003459909204372863,-9.988600075522218,-9.985140166317844,-0.00018077423831509818,-9.993665026440079,-9.997913221040484
1,Fz-Cz,-0.13908166222204987,-9.441697116857316,-9.754630856856929,-0.0033861392237440053,-9.92540020604044,-9.945717041382904,-0.000716483222547822,-9.987972277014308,-9.995137109239785,-0.00011869484115958215,-9.996506831460588,-9.999296160227837
1,Cz-Pz,-0.09640956096515033,-9.584469745199653,-9.801391257371241,-0.016520072978743486,-9.851525940842485,-9.950646378714946,0.0004605693776766881,-10.001583704922467,-9.9969780111457,-4.881914721204994e-05,-9.998444850566074,-9.999592100525557
1,Fp2-F4,0.0027614331132990735,-9.990168322618594,-9.98395509811367,0.00040000600852798263,-9.997456035005538,-9.99505599895437,0.0017596767016829907,-10.014691895852085,-9.997095128835255,-0.00025381767744595674,-9.990738205913214,-9.996702921333194
1,F4-C4,-0.02092570742975039,-9.926093325384691,-9.973176167101629,-0.0009949213714313644,-9.990626801257,-9.996596329485588,0.00022324887659430192,-10.00146207156132,-9.999229582795378,-0.00011371843204978363,-9.99627338295142,-9.99894576610459
1,C4-P4,-0.09548308908187972,-9.641391871725675,-9.856228822159904,-0.005293748589690298,-9.955463757494408,-9.98722624903255,-0.00026739047625328204,-9.98935747517059,-9.992031379933122,-0.00016485813594414552,-9.994972654051097,-9.998846820245785
