label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
0,Fp2-F4,-0.005897172171010643,-9.964217781116117,-9.977486418500892,-4.5630081963815545e-05,-9.996089211754372,-9.996362992246155,-0.00018687200489186023,-9.99690716991633,-9.998775889965248,-2.308780283901463e-05,-9.999313514055174,-9.99985607742189
0,F4-C4,-0.000648316329059843,-9.996960749197928,-9.998419460938313,0.00013774305573589492,-10.000347538327022,-9.999521079992606,-0.00035752138456580354,-9.995726581186183,-9.99930179503184,-7.556208570423859e-07,-9.999973488338334,-9.999991245428474
0,C4-P4,-0.0001846313136235641,-9.999255596237463,-9.999671016693116,1.9529344052981494e-05,-9.999987442019755,-9.999870265955437,-0.00010877152348365393,-9.998734923570934,-9.999822638805771,-1.4494059180346157e-07,-9.999991716977503,-9.99999512308141
0,P4-O2,-2.291789736387749e-05,-9.999891844734483,-9.999943410003551,5.4511700095297246e-05,-10.000158109770712,-9.999831039570141,-0.0002330481070692804,-9.997296230306194,-9.999626711376887,-6.36374169351447e-07,-9.999970688501202,-9.999985643294181
0,Fp1-F3,-0.006041321156009481,-9.978047862020626,-9.991640834621647,4.667380375832073e-05,-10.000145479815588,-9.999865436993039,-2.0157697655844784e-05,-9.999454632930243,-9.999656209906801,-2.2668831496734483e-05,-9.99932818328685,-9.999860900827024
0,F3-C3,-0.01225248510061253,-9.958541655135246,-9.986109746611625,-0.0007979802643344418,-9.993553256832291,-9.998341138418297,-0.0005143629802925921,-9.993950748976895,-9.999094378779821,-2.858318255923308e-06,-9.999912253202565,-9.999979423681578
0,C3-P3,-0.0008568941174976109,-9.996970382163534,-9.998898393927904,9.796956112479448e-05,-10.000278852421303,-9.999691035054555,-4.031279041870541e-05,-9.99947524397891,-9.999878371883097,-5.759203558890852e-07,-9.99997327819028,-9.999986812318644
0,P3-O1,-0.0005480539623670838,-9.998059636430536,-9.999292757845863,2.8790978690493905e-05,-10.000005988162355,-9.999833242290212,-7.253054192104535e-05,-9.99912672597626,-9.999852031395472,-4.7413099493990495e-07,-9.999972228683822,-9.999983370762203
0,Fp2-F8,-0.002668815252011816,-9.976288944628847,-9.982293778945873,0.00015300931571367505,-9.99636614874764,-9.995448092853358,1.4809234911576284e-05,-9.999515477055807,-9.99936738470669,-3.4531493893783474e-05,-9.998970717191185,-9.999782207297688
0,F8-T4,-0.0011623003558957205,-9.994835443119984,-9.997450618920748,2.071855916139811e-05,-10.0000381194162,-9.999913808061232,-5.708583940220848e-05,-9.999264305014096,-9.999835163408118,-2.008357242035607e-06,-9.999914386736195,-9.999961583131384
0,T4-T6,-0.00040064535199145815,-9.998493990777225,-9.999395442819207,5.000411588172754e-05,-10.00011013460293,-9.99981010990764,-6.523080544497623e-05,-9.999249491208314,-9.999901799262764,-7.921691832760266e-07,-9.999964090875283,-9.999982706851089
0,T6-O2,-0.0003444148280580162,-9.998706698297822,-9.999481631660952,1.2817625007508792e-05,-9.999889451305519,-9.999812545555473,-6.0541747940995165e-05,-9.999236021341588,-9.999841438820997,-3.7208399976344045e-06,-9.99982429901158,-9.999911738751525
0,Fp1-F7,0.0011602150002045807,-9.995972323412415,-9.993361839661954,-0.00031936201717283727,-9.996514232725039,-9.998430404828076,-1.041423990322223e-05,-9.99960399465011,-9.999708137049142,-3.543689130652422e-05,-9.998958287772119,-9.999791054717821
0,F7-T3,-0.005135868373849124,-9.981795842469726,-9.993351546310887,-0.0005972150269668605,-9.994952066359865,-9.998535356521666,-2.5811185794538697e-05,-9.999658039810868,-9.999916151668813,-6.845069097604205e-06,-9.99978057302929,-9.999941432153083
0,T3-T5,-0.001987296907000156,-9.992364164769794,-9.996835582810546,-0.00010927188680485147,-9.998999570902566,-9.999655202223394,1.3057113337261004e-05,-9.999939419480052,-9.99980884834668,-1.7667944228724379e-06,-9.999931377482275,-9.999972897151212
0,T5-O1,-0.002122775831931511,-9.992325922572224,-9.99710216819407,0.0001312689758105447,-10.000518190069215,-9.999730576214352,-4.672660656058407e-05,-9.999408444015502,-9.999875710081108,-3.594909896198485e-06,-9.999864435938216,-9.999948916320777
0,Fz-Cz,-0.005962492530109563,-9.978233903102256,-9.991649511295002,5.461415995929424e-05,-9.999882475094907,-9.999554790135152,-3.581682212669007e-05,-9.999483171243037,-9.999841339464304,-6.828220750642452e-07,-9.999970420406981,-9.999986466725746
