label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
0,Fp2-F4,-0.007092639377523053,-9.973745588778726,-9.989704027378153,-7.047490291825482e-05,-9.999214941828292,-9.999637791245801,8.919093567023518e-05,-10.000037473470185,-9.999145564113482,-0.00019339235119685214,-9.99309843372713,-9.997643153980256
0,F4-C4,-0.0005997664077574174,-9.99746145648789,-9.998810930905345,9.231436824967657e-06,-10.000022927742894,-9.999967539121943,-1.236966743027097e-06,-9.999966635085311,-9.999979004752742,-1.340604581390615e-06,-9.999937451308265,-9.999968955515927
0,C4-P4,-0.00011078497227856475,-9.999579039506552,-9.999828305694178,5.0803447723898314e-08,-9.999985824254507,-9.999985519433821,1.2247414707815384e-07,-9.999998453208585,-9.999997228467114,-7.284270446814881e-08,-9.99999248664729,-9.999994198450846
0,P4-O2,-0.0004419839899701172,-9.99816574195437,-9.999160205931803,-4.163004674116825e-05,-9.99968597515625,-9.999935755436697,-1.5618839117103021e-06,-9.999946543650694,-9.99996216248981,-1.1322680657186325e-06,-9.99995272753342,-9.999979335832965
0,Fp1-F3,-0.0008834876384360957,-9.99611987516543,-9.99810772235191,2.4711274295860274e-05,-9.999877063597093,-9.999728795951318,-4.767636667037934e-05,-9.999435385052427,-9.999912148719131,1.2010802450552986e-06,-9.999953287235595,-9.999925061849837
0,F3-C3,-0.005772275429626023,-9.979075186148695,-9.992062805865354,-0.00011520752997831522,-9.99906468676417,-9.999755931944039,1.3961857349921481e-06,-10.000004815898162,-9.999990854040812,-2.175770304709085e-06,-9.99992678229387,-9.999977912896032
0,C3-P3,-0.0007143934869133507,-9.997381676087466,-9.99898906143302,1.0485680372416039e-05,-10.00000227395603,-9.999939359873796,2.4144503759412085e-07,-9.9999988234718,-9.999996409021424,-7.185424046593682e-08,-9.999991341447346,-9.999993030021997
0,P3-O1,-0.00817776642505861,-9.970075976792618,-9.988475951249,-6.27019529877746e-05,-9.999382090089641,-9.999758301807567,8.216919766248847e-05,-10.000450242999495,-9.99962855102287,1.4428969593798321e-05,-9.999564162596041,-9.999225081810586
0,Fp2-F8,-0.005437533895370344,-9.980971642531953,-9.993206093796536,-3.3141548485008125e-06,-9.9997367970925,-9.999756682021593,0.0001483028683555971,-10.00082281166273,-9.999339782979174,-0.0002512387273904117,-9.99122571438039,-9.997129824474063
0,F8-T4,-0.004912902890026576,-9.980312251719996,-9.991366283222556,-0.00012597955091599693,-9.998945094025535,-9.99970097133103,-2.058857418206907e-05,-9.999690305586935,-9.999896191328755,-8.06751136162901e-06,-9.999692762944846,-9.999882349461844
0,T4-T6,-0.005100780752203065,-9.980141761166209,-9.991618517858665,-9.642167316508085e-05,-9.999106454464465,-9.999684984503457,5.660444208478278e-06,-10.000029655064326,-9.999973050622241,-6.59458307816064e-07,-9.999953362658113,-9.999968859928346
0,T6-O2,-0.00019098721947911844,-9.999128531518977,-9.999558252762805,-0.00011439706715316165,-9.999110138701388,-9.999796521104306,6.115579513538639e-07,-9.99995533262654,-9.999949217047027,-5.569835638257404e-06,-9.999786191989557,-9.999917083127055
0,Fp1-F7,0.00020002037287666878,-9.970345346139556,-9.969895300300584,1.0866998564278217e-05,-9.996475864484506,-9.996410662493119,-0.00010170489538389737,-9.997416166798022,-9.998433215751861,-1.1015734198194625e-05,-9.999052746366516,-9.999311616120174
0,F7-T3,0.0015256500982675908,-9.985532413834598,-9.982099701113496,5.387454123797366e-05,-9.99890094251489,-9.998577695267462,0.0003263573502088211,-10.002075720334668,-9.998812146832579,-4.694743208183519e-05,-9.99808034971447,-9.999183614368393
0,T3-T5,-0.00032182110221706735,-9.99855471260852,-9.999278810088509,-9.777373755209797e-05,-9.999233372697846,-9.99982001512316,-5.23405516392628e-06,-9.999934965661017,-9.999987306212656,-1.8618686282208285e-06,-9.999926752183345,-9.999970506096108
0,T5-O1,-0.011846750961263891,-9.952466207712977,-9.97912139737582,2.6230231079214538e-05,-9.99940002826513,-9.999242646878654,-2.7396680638485928e-05,-9.999588992482138,-9.999862959288523,3.2823691206150646e-05,-9.999770321802982,-9.998998965059638
0,Fz-Cz,-0.0041038151597072685,-9.973301608918874,-9.982535193028214,-0.0005525583042809108,-9.993037864481089,-9.996353214306774,0.00016059135875301657,-9.99763016487471,-9.99602425128718,-0.00015000437639205996,-9.994120266303533,-9.997645369148746
0,Cz-Pz,-0.0006610837363658999,-9.99760581196354,-9.999093250370363,-2.4508072721360556e-05,-9.999802528082053,-9.999949576518382,-4.927610021307748e-06,-9.999937471148906,-9.99998674724912,-7.362787130418604e-07,-9.999974891792032,-9.999992194341788
0,Fp2-F4,-0.011615765542478387,-9.95936709045945,-9.985502562930026,-5.8219761332414896e-05,-9.999066208323079,-9.999415526891074,0.0001597448112983991,-10.001032646214306,-9.999435198101322,4.840537345673569e-06,-9.998265681963042,-9.99815192933542
0,F4-C4,-0.001793205804353427,-9.993194823967327,-9.997229537027122,-6.969787782940455e-05,-9.999328103393115,-9.999746290660092,-2.2035788358323553e-05,-9.999648596677416,-9.999868954560998,3.5627349067114063e-07,-9.999981968522887,-9.999973596095856
0,C4-P4,-0.00024838322313907544,-9.9990454977885,-9.999604360040564,2.7321635483135015e-07,-9.999976892585941,-9.999975253287813,-4.587495137580158e-06,-9.999945353288142,-9.999991228239518,2.3981548880177473e-08,-9.999996587928022,-9.999996024361623
0,P4-O2,-1.1408382550062081e-05,-9.999627792704702,-9.99965346156544,8.74155567367503e-06,-9.999959527848882,-9.99990707851484,-4.390774694382935e-05,-9.999474549449996,-9.999913626919435,-5.983277971695557e-07,-9.999973745499004,-9.999987806202236
0,Fp1-F3,-0.0040123949966383455,-9.978878690280112,-9.987906579022548,-0.0003175992584732501,-9.997087756264518,-9.998993351815358,-5.485314832853732e-07,-9.999833726810266,-9.9998392121251,-7.750190750050804e-06,-9.999722872965568,-9.999905002448195
0,F3-C3,-0.018963680358672862,-9.920789678649038,-9.963457959456052,-0.00015779462388983877,-9.998155344150916,-9.999102111894256,-6.817742121532042e-05,-9.99898259863667,-9.999664372848823,-9.120107058014266e-07,-9.999939617983765,-9.99996105023535
0,C3-P3,-0.0010514503471816925,-9.990887308009246,-9.993253071290404,-0.0003311663439727304,-9.996352573123964,-9.9983395711878,-6.974189037785865e-05,-9.998927004625275,-9.999624423529053,-7.383833049931913e-06,-9.999780140231989,-9.999953660308663
0,P3-O1,-0.01331544716399456,-9.939534487898941,-9.969494244017929,-2.9156673000215107e-05,-9.997488068695674,-9.997663008733674,-0.0003548116955185663,-9.995549284487712,-9.999097401442897,-7.079282680594747e-05,-9.997177967301544,-9.998841598731484
0,Fp2-F8,-0.0027713545933060494,-9.98819007374149,-9.994425621576429,-0.0005236614624320885,-9.995593848460036,-9.998735817234628,0.00022174727939236027,-10.00161128248018,-9.999393809686257,-2.249014885316127e-05,-9.997624758189348,-9.998153276687397
0,F8-T4,-0.0024066938567652973,-9.990540265631552,-9.995955326809273,-7.676371840566654e-05,-9.999137031679851,-9.999597613990286,-2.7406137174154144e-05,-9.999598198049979,-9.99987225942172,-2.0763536564994375e-06,-9.999881123395431,-9.999929917706359
0,T4-T6,-0.007534966300242148,-9.970388297668936,-9.987341971844481,-5.712284327302916e-05,-9.999537452861867,-9.999880189921505,-4.935494149227437e-05,-9.99938550459669,-9.999879054011613,-3.035115834829055e-06,-9.999892946793302,-9.99996427201542
0,T6-O2,-0.0008814501407437674,-9.996740155445167,-9.998723418261841,-6.592651289932901e-05,-9.999468263103624,-9.99986382218102,-2.2332509873530792e-05,-9.999649674862503,-9.999872999961239,-3.1367277990966466e-06,-9.999838311240982,-9.99991202434426
0,Fp1-F7,-0.023463828119568708,-9.886093621656162,-9.938887234925192,-4.4149960420273476e-05,-9.99927494654099,-9.999539846303511,7.5492254662251315e-06,-9.99986805996721,-9.999792567712547,-2.428211796214603e-05,-9.998645175095605,-9.999215804867715
0,F7-T3,0.004378479561853721,-9.9953622322365,-9.98551065322233,0.00022150050947812952,-9.993395008328541,-9.992066005271672,-0.0013247661953933792,-9.982848135291555,-9.996095797245488,-5.0779265539374136e-05,-9.99757434130824,-9.998767654048416
0,T3-T5,3.668009430245889e-05,-9.99662534216143,-9.996542811949249,-0.00023573650318013542,-9.997703825325335,-9.999118244344416,3.075445087553637e-06,-9.999608452571222,-9.999577698120346,-3.041482711049806e-06,-9.99987829514609,-9.999949769989799
0,T5-O1,-0.03467990407618121,-9.84213743939862,-9.920167223570028,-0.00010844697768887083,-9.99876525163909,-9.999415933505224,-4.6806718669718454e-05,-9.998800355098242,-9.999268422284938,-6.0695811250437264e-05,-9.997398622211755,-9.99882497377614
0,Fz-Cz,-0.005711694596085925,-9.976031171574151,-9.988882484415344,-0.0005643602762366593,-9.995168311825136,-9.998554473482557,-0.00011548161740991092,-9.994986545403284,-9.996141361577383,-0.00012088045068210986,-9.99513555898461,-9.997976249575638
0,Cz-Pz,-0.00017360641893010727,-9.999263285208388,-9.99965389965098,3.0445762478308753e-05,-10.00000771285111,-9.99982503827624,-3.897632909416187e-05,-9.999528858809038,-9.99991862209998,-3.8237604760327584e-07,-9.99998458493,-9.999993570767119
0,Fp2-F4,-0.003962008852087488,-9.960415787191797,-9.969330307108994,-0.0010407487294262984,-9.991129918963845,-9.997374411340402,0.0002209938412260613,-10.000520055612398,-9.998310117200138,4.614859173686418e-06,-9.999322529512629,-9.999214080322046
