label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
1,Fp2-F4,-0.4094480052700224,-8.3601055587287,-9.281363570586251,0.0066116642352474445,-9.915609648362123,-9.875939662950639,-0.02433311068967756,-9.70615819548461,-9.949489302381386,-0.00040760778816439794,-9.98732274061937,-9.996901523641233
1,F4-C4,-0.2732657457357477,-8.976182053854576,-9.591029981760007,-0.003204011003284981,-9.930401257314,-9.94962532333371,-0.012317808510110025,-9.835239343739994,-9.958417428841095,-0.0003258058722248466,-9.98967078158766,-9.997327219584944
1,C4-P4,-0.319041416382746,-8.828269913255205,-9.546113100116385,-0.0039746897047147995,-9.962328619202701,-9.98617675743099,-0.0019877842575259756,-9.974850483363484,-9.994728325938745,-0.0002179282001821016,-9.993091810585634,-9.998213123289913
1,P4-O2,-0.10603131560224485,-9.56752095684806,-9.80609141695311,-0.0015498621825259646,-9.98450308007383,-9.993802253168987,-0.0001310366829603898,-9.997772919672114,-9.999083286501717,-2.709499907210439e-06,-9.997881821917172,-9.997945495164991
1,Fp1-F3,-0.013736848016761167,-9.922141383216644,-9.953049291254358,-0.00046515310941101155,-9.994543665202324,-9.99733458385879,-9.876256624513975e-05,-9.99855465226892,-9.999542277931372,-2.9913069343102058e-05,-9.999055375994526,-9.99975833312409
1,F3-C3,-0.08504995739772257,-9.668345194631533,-9.859707598776408,-0.003670223194753232,-9.969182674496956,-9.991204013665476,-0.00026277800224188595,-9.996190520734434,-9.998818300756852,-6.033604533224718e-05,-9.998208163342929,-9.999626060408236
1,C3-P3,-0.07138311311617261,-9.744853176151349,-9.905465180662738,-0.0006529177291778988,-9.991244592729949,-9.995162099105016,-0.00020946150636161605,-9.996340895846867,-9.998435510910483,-3.231804932480596e-05,-9.998970097370893,-9.999729571530027
1,P3-O1,-0.1172751050152375,-9.587218706856266,-9.85108769314055,0.0005205261503639252,-9.99832150445562,-9.995198347553435,-0.0004436496138983051,-9.993956043308462,-9.998392539447444,-3.4374188359781614e-06,-9.99590873328036,-9.995989512623005
1,Fp2-F8,-0.16964900014336468,-9.39724294293713,-9.7789531932597,-0.0034626111891735063,-9.959226282452093,-9.980001949587134,-6.116458537725223e-05,-9.998673720839454,-9.999285366693227,3.810865414367242e-05,-9.996977605557062,-9.996082052184684
1,F8-T4,-0.127878213717859,-9.436505599524837,-9.72423158039002,-0.018816258911616313,-9.842254141838971,-9.955151695308668,-0.000933761458408943,-9.982728442073247,-9.992066056657336,9.964380294969672e-05,-9.997328203348317,-9.994986573979
1,T4-T6,-0.023486604860044294,-9.911375296512478,-9.964220157447578,-0.0024045590744855407,-9.956085785018214,-9.970513139465128,-0.0004258423617506097,-9.991763402731333,-9.996021826348839,-0.00046294920872422664,-9.979633997579374,-9.990513303984393
1,T6-O2,-0.022193029114071283,-9.920444142432103,-9.970378457938764,-0.0004410970650075884,-9.99597005279514,-9.998616635185186,0.00025589862950020333,-10.00002026595245,-9.997461279657449,-0.00019893744497315898,-9.992241517518437,-9.996916547475307
1,Fp1-F7,-0.09917080186338266,-9.646589286906636,-9.869723591099246,-0.0024576654956349918,-9.980040693666632,-9.994786686640442,9.507115006543684e-05,-9.99955101162098,-9.998600300120327,-1.7279183754681296e-05,-9.999352505900324,-9.99975856671856
