label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
0,Fp2-F4,-3.7217836982091395e-05,-9.999848773594548,-9.999932513727758,-2.5009798014881424e-05,-9.999787244063919,-9.999937302852008,4.590481534576071e-07,-9.999992189489268,-9.999987599007733,-1.2565273932301511e-07,-9.999964816518313,-9.999967769357687
0,F4-C4,-0.0007809788791316398,-9.996996071982029,-9.998753274460075,-4.847487230012185e-06,-9.999952362692298,-9.999981447615678,-2.117839775199048e-05,-9.999724418451537,-9.999936202429057,-4.577187306301988e-07,-9.99996824995711,-9.99997900634728
0,C4-P4,-0.005483586583535323,-9.981290457827637,-9.993628527640592,-0.00011315711792245808,-9.999158691934442,-9.999837634641976,-1.0716307219293459e-05,-9.999865385772331,-9.999972548844523,-9.956700737770694e-08,-9.999978342828358,-9.999980682653032
0,P4-O2,-0.0037866728451595648,-9.9864179979418,-9.99493801184341,0.00029568905582362976,-10.001077562757414,-9.999303428422472,0.000726468200217754,-10.003172257382058,-9.995907575379881,3.644305271430189e-05,-9.998830394218489,-9.997973982479703
0,Fp1-F3,2.789075858883614e-05,-9.999649884175872,-9.999587129969047,-9.042620197424525e-06,-9.999907443446993,-9.999961699168178,2.795071272820473e-06,-10.00001698384302,-9.999989033130293,3.1847661763469273e-07,-9.999967975197727,-9.999960490997212
0,F3-C3,-0.00033028681947503297,-9.998608171279553,-9.999351316623372,-4.222219761528351e-06,-9.999922668264066,-9.999948001582636,-1.3392289047480112e-05,-9.999790665337885,-9.99992458822836,-1.543687790978491e-07,-9.999976051684758,-9.999979679351068
0,C3-P3,-0.0001433158410903727,-9.999452715990092,-9.999775176632545,1.7795608069237688e-06,-9.999975804826263,-9.999965127461422,-5.897186177347959e-07,-9.999963903370517,-9.999969800556695,3.7177309548630274e-07,-9.999976097560115,-9.99996736089237
0,P3-O1,-0.0018240650495040243,-9.993494168872784,-9.997598315234168,-4.647217593076086e-05,-9.999502063500106,-9.999780896555691,-4.7176236388831e-06,-9.999927237765771,-9.99997441400216,1.9904752272187758e-06,-9.999973542449048,-9.999926766281208
0,Fp2-F8,-0.00139650698963993,-9.99469197249911,-9.9978341132258,5.007995689709284e-06,-9.999876715823456,-9.999846667849317,-2.11126515616182e-05,-9.999646284259079,-9.999857410774695,-5.502518588872268e-06,-9.99977743972674,-9.99990674891358
0,F8-T4,-0.0029725334204883124,-9.98995878859975,-9.996646988795849,-0.00013716782055609098,-9.998918736132687,-9.999741743056024,2.7594265772110427e-07,-9.999873855247502,-9.999871095820925,-1.0687027268845308e-05,-9.9994498702464,-9.999701015387217
0,T4-T6,-0.008614865004673062,-9.970475724176938,-9.989859170437452,-0.0001202647003869882,-9.99902234323357,-9.99974393143589,-0.00012284910955017946,-9.998553774748881,-9.999782265844383,6.369799476173152e-05,-9.999950874721435,-9.998453971844535
0,T6-O2,-0.018670554545612318,-9.93556788473185,-9.977576632459478,0.00046864704116427033,-10.001572821682133,-9.998760939435147,-0.00040641162791610986,-9.991814979035901,-9.995879095315063,0.00010240231743366364,-9.998721688106844,-9.996315233647152
0,Fp1-F7,-0.0022190226723476617,-9.990844016774945,-9.995836817787728,-3.764404864973167e-05,-9.999565823649428,-9.999791687941327,2.6085035281586876e-06,-9.99996909164844,-9.999943006613158,-8.971006753887803e-06,-9.999643155503602,-9.999853974162319
0,F7-T3,-0.0038941279823152264,-9.986190972920886,-9.994952760881095,-0.0002417739155791978,-9.997919417914336,-9.999370061407811,-7.881167885454791e-05,-9.998986216610659,-9.999774333399204,1.836048746318664e-05,-9.999965109400808,-9.999533637945422
0,T3-T5,-0.0028061368628914695,-9.989900974718037,-9.996214782659543,-0.0005203729375223761,-9.996049903914608,-9.999172141539743,5.026570621133856e-05,-10.00013362540757,-9.999630968345455,3.183665417389314e-05,-10.000085002030836,-9.99933684065775
0,T5-O1,-0.001270157581204593,-9.99515296038595,-9.99801081494366,4.2738954462749006e-05,-9.999956673777174,-9.999700240050398,3.5026206582799833e-06,-9.999804707862749,-9.999769681656167,2.2296439243984817e-05,-9.99993045741286,-9.999406491090626
0,Fz-Cz,-0.001674672602609008,-9.99412249927377,-9.99789051262964,-1.0913232789984502e-05,-9.99988649063503,-9.99995197003177,-5.261196080587612e-06,-9.999917113591525,-9.999969725552331,-2.032348527409161e-06,-9.999921149527761,-9.999968909718156
0,Cz-Pz,-3.3203984424805535e-05,-9.999789308636124,-9.99986401760108,-1.726857508403324e-05,-9.999833415603138,-9.999937027053642,-4.340570880498926e-07,-9.999986353202825,-9.999990693773706,-1.8743749404671549e-07,-9.999979849556922,-9.999984254338033
0,Fp2-F4,-0.0005739059527948882,-9.997741235078118,-9.999032523471907,4.5092565927265165e-07,-9.999997956270079,-9.999995250716124,3.5830473511418054e-06,-10.000026026995664,-9.999990196522154,-4.058127583916803e-06,-9.999851248471458,-9.99994661446968
0,F4-C4,-0.0005214778222707052,-9.997711192689406,-9.998884517789515,-1.807577340379469e-05,-9.999833909451397,-9.999942364091819,6.524121818319352e-06,-10.000050208460738,-9.999984967242556,1.5485557736202667e-07,-9.99998468128087,-9.999981042174802
0,C4-P4,-9.821062459631783e-05,-9.999652021586515,-9.999872995491856,-4.095319854765902e-06,-9.999967035083133,-9.999991607002261,1.5624651911325972e-06,-10.000000643409585,-9.999985018757673,-1.0699762045005338e-06,-9.999939396611746,-9.99996454105255
0,P4-O2,-0.0055291192440072206,-9.978920851437191,-9.991361369736207,0.0011971597704068448,-10.005144535104348,-9.997961576481908,0.0013772010766204552,-10.004927110940521,-9.991155100174316,-0.00021850813995028445,-9.986280460998127,-9.99141540228696
0,Fp1-F3,-0.0006634072661575942,-9.997017160863823,-9.998509827212677,-9.838786847857923e-06,-9.999911691885098,-9.999970724606184,3.1645403627567465e-06,-10.00002344816586,-9.999991802762233,-3.4954837139175217e-06,-9.999871913096468,-9.999954056963745
0,F3-C3,-0.00047997545663889147,-9.998179978876692,-9.99925992365413,-4.2315516700603025e-06,-9.999952768029829,-9.999978157339848,-3.2411482526749115e-06,-9.999958540684498,-9.999990952167025,-6.055166560821976e-07,-9.999953165915311,-9.999967395556729
0,C3-P3,-0.00028826569226706545,-9.998792791495244,-9.999441389302845,-2.1997268637732323e-06,-9.999976859279414,-9.999990057640597,1.8807317795989676e-05,-10.000141012656403,-9.999952939478444,-8.66498960109405e-08,-9.999968905694384,-9.999970941966941
0,P3-O1,-0.0018401457338564561,-9.993408673397658,-9.997549001298836,-2.9716431331424748e-05,-9.999726881691803,-9.999905180279791,3.995385127254957e-05,-10.000323674107337,-9.999924135594611,-3.123696172404682e-06,-9.999825141374638,-9.99989854823469
0,Fp2-F8,-2.730317162963267e-06,-9.999783997383087,-9.999790140596703,-2.1438593460329145e-05,-9.999764310708722,-9.999892942269483,4.283638656210355e-06,-9.999997427583663,-9.9999545911971,-2.304908540943042e-05,-9.99923497441336,-9.999776627920482
0,F8-T4,-0.0006572647733169616,-9.99734786457503,-9.998826710314994,-6.54412691413325e-06,-9.999934878813173,-9.999974143574658,3.837110856995286e-06,-9.99990437522992,-9.999866004121351,-2.7501196145284222e-05,-9.998942486909796,-9.99958876501921
0,T4-T6,-0.004170861599357323,-9.984556395440695,-9.993940834039249,6.238778561209474e-05,-10.000044449944197,-9.999670123230525,0.0004936336189405552,-10.003489846833661,-9.998553510644255,-5.8072864157686804e-05,-9.997538763506718,-9.998903475814423
0,T6-O2,-0.0030246798209279486,-9.987516553360384,-9.994322082957472,0.0005102701481502741,-10.001519127009125,-9.998457506120223,0.002258276096803926,-10.011551967013117,-9.988969206045079,-9.494193998020294e-05,-9.988962855293332,-9.991193990882866
0,Fp1-F7,-0.0001804032993861684,-9.998848314302116,-9.999254221725735,-6.168038746076682e-05,-9.999508012850702,-9.999878095175466,3.345803315593466e-05,-10.000246205189304,-9.999911624857745,-8.418480220081309e-06,-9.999702372305778,-9.99990020659095
0,F7-T3,-0.0034661176374456227,-9.98727937047058,-9.995078135154833,-1.9358698375796416e-05,-9.99982178206498,-9.999937934255236,-1.5423575699821993e-05,-9.999134151043958,-9.999288386800956,2.3408342793820443e-05,-10.00000700340005,-9.999456907344396
0,T3-T5,-0.00252301577804671,-9.990676639348257,-9.996353424848861,9.089611296980683e-06,-10.000005885678851,-9.999951348011068,0.0003477191893812375,-10.001062002663044,-9.997584810769231,7.732631412738475e-05,-9.999827918713539,-9.998010750331545
0,T5-O1,-0.0016083518070281193,-9.994493231953223,-9.998112023519036,1.9878336067699113e-05,-10.000010534017948,-9.999891264001542,0.0002537114148046575,-10.001806006204477,-9.999268892056431,1.2717323695037134e-05,-9.999252407146663,-9.99895355003983
0,Fz-Cz,-0.00012437108998434335,-9.999067982766272,-9.999347817718737,-4.4840419342931166e-05,-9.999650428095894,-9.999919470611951,1.1502961725253225e-05,-10.000087963644491,-9.99997293402724,-2.24471588255125e-06,-9.999909148880887,-9.999961899704127
0,Cz-Pz,1.8966204154773942e-05,-9.999977228719072,-9.999934554759724,4.170689648117662e-06,-10.000009426181444,-9.999984402043555,1.4385860267191032e-06,-10.000010543611737,-9.99999615775147,-1.1800621295633239e-07,-9.999986905817334,-9.999989678963338
0,Fp2-F4,2.318348953959874e-05,-9.999994648148757,-9.999942485297293,6.135485467661217e-05,-10.000140636059717,-9.999772506931658,8.501011261632191e-07,-9.99993918029116,-9.999930679279897,-4.7876767608008784e-06,-9.999832546764814,-9.999945057168693
0,F4-C4,-0.00013612075558035432,-9.99944292883982,-9.999749200539876,2.599508590756719e-05,-10.000091506635226,-9.99993553611978,4.0446557869521065e-06,-10.000023012151043,-9.999982565593173,-1.5077819967498937e-07,-9.999985749303683,-9.999989292591374
0,C4-P4,-0.0005543004821509376,-9.997981953358444,-9.999229129443284,-1.833631863422009e-05,-9.999847148680239,-9.999957166592043,6.935558223697489e-06,-10.000037912185766,-9.999968556603529,-1.495159950914093e-06,-9.999936671691593,-9.99997180795044
0,P4-O2,-0.01079901632679978,-9.962609830409566,-9.986907617144865,-4.809664445796799e-06,-9.999754008124068,-9.999782866110742,0.0005777954185574903,-10.002560989768318,-9.996783035582743,-0.0009963583613138002,-9.966746964807461,-9.990161386298336
0,Fp1-F3,-0.0005855729963153335,-9.99765840895744,-9.99897594819915,4.790914336777855e-05,-10.000139855097743,-9.999852400237536,1.0155577117810325e-05,-10.000068298757588,-9.99996674298641,-4.629081809089536e-06,-9.999849119858705,-9.999957903281219
0,F3-C3,-5.1189696002965216e-05,-9.999782038775619,-9.999897215591625,7.481113461031516e-06,-9.99997748222421,-9.999932595543443,-1.8024771551486296e-06,-9.999964926992108,-9.99998295176366,-6.575773750214383e-07,-9.999954505990726,-9.999969959059039
0,C3-P3,1.9112508958831107e-05,-9.999944163764505,-9.999901160619348,-2.227409402967115e-06,-9.999946353023507,-9.999959717479925,3.5794948030927057e-06,-10.000017738661077,-9.999981943713045,8.475023768632167e-07,-9.999981637516589,-9.999961721210733
0,P3-O1,-3.256906902985606e-05,-9.999782622799634,-9.999855903204951,-4.2781154237074734e-05,-9.999641650157004,-9.999898337082426,1.2097289896132913e-05,-10.00001739236452,-9.999896419465557,-1.8295737824121817e-06,-9.999852554400492,-9.999895549384378
0,Fp2-F8,3.840518741261111e-05,-9.99988244621981,-9.999796034548133,0.00010609325436957066,-10.000322345704623,-9.999685786178405,-3.698966431191353e-05,-9.999467511554355,-9.999837408197475,-1.3115873423371282e-05,-9.999552352877437,-9.999860575902886
0,F8-T4,-0.00034563712598974016,-9.998581866149047,-9.999359549682524,-2.7729212676140697e-05,-9.999642228215546,-9.999808603491603,-3.7241192150726453e-05,-9.999455843904654,-9.999828255826161,-9.460222142471734e-06,-9.999575244707616,-9.999797559927964
0,T4-T6,-0.0005771846040214484,-9.997241359325061,-9.99854002468411,3.2101229678552565e-07,-9.999602710978445,-9.999600784904665,-2.1337810462256167e-05,-9.99905004784656,-9.999263425951181,2.5855715291441613e-05,-9.99949468444854,-9.998887075139193
0,T6-O2,-0.011787753293359229,-9.959459617225425,-9.985982062135484,-0.0001835220510282795,-9.998018585337899,-9.999119717644069,0.0009012735287720196,-10.004675309464803,-9.995662574177082,-0.0008751718783176907,-9.969659010152322,-9.990225549292788
0,Fp1-F7,-0.0010590121113667442,-9.99591410443784,-9.998296881688416,2.181993262892863e-05,-10.000053393529935,-9.999922473934161,4.833673549343992e-05,-10.000388822625327,-9.999905455270392,-4.101193538198791e-06,-9.999829981990926,-9.999926360039074
