label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
0,Fp2-F4,-0.00879477158757198,-9.963364972024115,-9.983153208096152,-0.00011857169533369997,-9.999056709357264,-9.999768139529266,-1.6388857081995345e-05,-9.999787649611173,-9.999951538181993,-5.905901405131699e-07,-9.999922604383803,-9.999936483252105
0,F4-C4,-0.010809987215590375,-9.9589227745504,-9.98324524578548,-5.897034584250056e-05,-9.999344606842353,-9.999698428917409,2.6752807915392167e-05,-10.000153333407368,-9.999885805328214,-8.835340830488084e-07,-9.999918381763091,-9.999939144814043
0,C4-P4,-0.0034012223969870944,-9.987803982457036,-9.995456732850258,-5.508868422046621e-05,-9.999303022976799,-9.999633555082122,-1.2042389567465396e-05,-9.999841148584352,-9.999961572480027,-8.918719428474261e-08,-9.999963602802811,-9.999965698701876
0,P4-O2,-0.006087510507388818,-9.976803028018859,-9.990499926660483,5.675084153266404e-06,-9.999846544269264,-9.999812493764345,1.062527893534391e-05,-10.000076928333836,-9.999970675544484,-1.9492184318802247e-06,-9.999900927580255,-9.999946734213404
0,Fp1-F3,-0.017300630160247587,-9.93344796263206,-9.972374380492617,-5.861292527455824e-05,-9.999415388545478,-9.999767066097125,-1.6752272922770153e-06,-9.999963772951256,-9.99998052522418,-2.633766812871349e-06,-9.999880052768335,-9.999941946288438
0,F3-C3,-0.0017441649597761193,-9.993043478850305,-9.996967850009801,-3.4626320841544743e-06,-9.999933453841063,-9.999954229633568,-6.0460847967947735e-06,-9.999878014930193,-9.99993847577816,-7.103363639354675e-07,-9.999950469016193,-9.999967161920745
0,C3-P3,-0.002653488447017409,-9.99032709057863,-9.996297439584419,5.9241693881166384e-06,-10.000015649420927,-9.999980104404598,1.3475985192367415e-06,-9.999998903489036,-9.999985427503844,1.6071067613471909e-07,-9.999994895797174,-9.999991119096284
0,P3-O1,-0.0020411534843401986,-9.991977243728783,-9.996569839068549,-2.388622188129026e-05,-9.99976319893867,-9.999906516269958,-2.2014836680095052e-05,-9.99967178244783,-9.99989193081463,-1.3201528795634964e-06,-9.999895056954,-9.999926080546668
0,Fp2-F8,-0.00023577348852609904,-9.991498929066553,-9.992029419415736,-0.0004281973532734185,-9.996438833158793,-9.999008017278433,-1.828471626095671e-05,-9.999129134493469,-9.999311981656078,-7.288442419234317e-06,-9.999625619382337,-9.99979689777919
0,F8-T4,-0.007372625687736792,-9.96872049678281,-9.985308904580217,-1.3451466903949752e-05,-9.998033116592298,-9.998113825393721,-0.0005895344082786759,-9.991985975292964,-9.99788131937575,-0.00022120409233564615,-9.990176752982123,-9.99537504915201
0,T4-T6,-0.02854118296093112,-9.898129659139997,-9.962347320802092,-0.00014889067546738913,-9.99638511205241,-9.997278456105214,-0.0001168488243366468,-9.998152868893563,-9.99932135713693,-0.0002900615528628421,-9.988639783979684,-9.99545623047196
0,T6-O2,-0.0019230589681163643,-9.993278748850518,-9.99760563152878,1.0078899906168528e-06,-9.999915562242878,-9.999909514902933,8.965344230611768e-05,-10.000588162510237,-9.999691628087175,1.5015854442150867e-05,-9.999935624942484,-9.999582752363093
0,Fp1-F7,-0.04923471681004977,-9.82991085366559,-9.940688966488201,-1.5931945778308174e-08,-9.999878154129005,-9.99987824972068,-7.989604312173544e-06,-9.999698332483266,-9.999778228526388,-8.648150303569135e-06,-9.99950233866098,-9.999705570193115
0,F7-T3,-0.0050880848769409345,-9.97430636010972,-9.985754551082838,-0.0020193346255978125,-9.97995426394796,-9.992070271701547,2.3848621434076526e-05,-9.99745474030811,-9.997216254093768,-0.0002059978660439632,-9.989571699214444,-9.994412649066478
0,T3-T5,-0.03184937243881971,-9.884260778574772,-9.955921866562116,-0.0004523838747545466,-9.992100001422234,-9.994814304670761,0.0001470466438853516,-9.999203714079094,-9.997733247640241,-0.00023736415176381888,-9.990577081257817,-9.996155138824266
0,T5-O1,-0.001087538202478129,-9.991974946143662,-9.994421907099238,-0.00027695630711467237,-9.997460268124598,-9.999122005967287,5.665101757317857e-05,-10.00045659067318,-9.999890080497448,-2.12750473435936e-06,-9.999880849231985,-9.999930845593243
0,Fz-Cz,-0.007314816467447706,-9.971988702586938,-9.988447039638695,-5.2243238793080586e-05,-9.999604004428171,-9.99991746386093,-4.9148407960457755e-06,-9.999935994188526,-9.999985142596486,-1.4792897182450743e-06,-9.99994551870004,-9.99998028200842
0,Cz-Pz,-0.0067290014473813525,-9.976528663656488,-9.991668916913095,-1.8853787018078332e-06,-9.999972127300971,-9.999983439573182,3.2249594917856334e-07,-9.999984055436542,-9.99998083047705,6.427708667385102e-07,-9.999998887398078,-9.99998378228271
0,Fp2-F4,-0.004761809354120898,-9.982336492769482,-9.993050563816254,0.00013225890607482233,-9.99946617676386,-9.998672623327412,3.703993469008497e-05,-10.00018480775911,-9.99981440841221,-2.0690232481104765e-05,-9.999357934846685,-9.999844155309992
0,F4-C4,-0.0004633283681233299,-9.998007088912512,-9.99904957774079,0.00010576365382604204,-9.996312133690946,-9.99567755176799,-5.3670764165110035e-05,-9.998986371643703,-9.999523079285353,-1.9612969631472253e-05,-9.999295811959158,-9.999756716745498
0,C4-P4,-0.00033763856943977227,-9.99870254825581,-9.99946223503705,5.483503807106054e-05,-9.998756328545388,-9.998427318316962,-6.0226734190684156e-05,-9.99871901611268,-9.999321283454588,-6.446005251354751e-06,-9.999774155138692,-9.999925636262098
0,P4-O2,-0.0015283933664037752,-9.994692426741992,-9.998131311816401,-0.00048155476141759,-9.995232841959142,-9.998122170527648,-8.357931842859418e-06,-9.999856931690715,-9.999940511009143,-4.488253978209985e-06,-9.9998208582075,-9.999926332175987
0,Fp1-F3,-0.014466761304631696,-9.941297146493735,-9.973847359429156,-0.000154680757387853,-9.998627006898126,-9.999555091442453,-1.783475481207412e-06,-9.999925130112478,-9.99994296486729,-3.886853880241775e-07,-9.999943345895499,-9.999952480002117
0,F3-C3,-0.0037517490137400676,-9.986405028359323,-9.994846463640238,-0.00012842908491213985,-9.998924317089337,-9.999694891598809,-9.371404955614491e-06,-9.999716099415974,-9.99980981346553,-4.949379616815131e-06,-9.99983324268177,-9.999949553102766
0,C3-P3,-0.0007572448740359684,-9.997119071130399,-9.99882287209698,1.5774138980792303e-05,-9.999781515782624,-9.99968687094874,2.8884496724350254e-05,-10.00013795182608,-9.999849106858836,-8.314863113492596e-06,-9.999699188718482,-9.999894588001649
0,P3-O1,-0.009859293527408303,-9.962885062178502,-9.98506847261517,1.9212915631966628e-05,-9.99984277890244,-9.999727501408648,-3.0834807182924406e-05,-9.999596617127402,-9.999904965199232,-1.7900348766326113e-05,-9.999313610131972,-9.99973426832798
0,Fp2-F8,-0.0013835990932224798,-9.992727776872195,-9.995840874831947,-5.744107879894429e-05,-9.997192414141193,-9.997537060613986,-9.873685474586423e-05,-9.99856579601346,-9.99955316456092,1.869091388532662e-07,-9.999840349355543,-9.999835956990779
0,F8-T4,-0.030642070125566145,-9.878393369359136,-9.94733802714166,4.6411877213237575e-05,-9.99909415663174,-9.998815685368461,0.0005598892673140638,-9.999910684920842,-9.994311792247702,-0.0003166232265790806,-9.98832383489599,-9.995764480720599
0,T4-T6,-0.03340961667541165,-9.880784720479843,-9.955956357999519,-0.00039109475383654736,-9.993762667269829,-9.996109235792849,-4.717618425640733e-05,-9.998154509752911,-9.998626271595475,-0.00013179191204246689,-9.993883338338932,-9.99698044827193
0,T6-O2,-0.007739350652656301,-9.971201516149227,-9.988615055117704,0.0003684516169837035,-10.000621442295902,-9.998410732594,-0.00019498116894802467,-9.996971653542293,-9.998921465231772,-2.527444535907829e-05,-9.998640096306488,-9.999234045772427
0,Fp1-F7,-0.027155954941100395,-9.897609445337515,-9.95871034395499,-0.0001606559844473935,-9.997979128874183,-9.998943064780867,-0.000194142390455222,-9.99767579256202,-9.999617216466573,9.425462950505746e-06,-9.999862531807041,-9.999641033427704
0,F7-T3,-0.045890327901332593,-9.839086833206501,-9.9423400709845,-0.001994012069821547,-9.975980426260513,-9.987944498679441,-8.260158808855073e-05,-9.996403986352048,-9.997230002232934,-8.279091770354846e-05,-9.995842757922897,-9.997788344488932
0,T3-T5,-0.08735128690137003,-9.68201596253713,-9.878556358065213,-0.005303389340649729,-9.941257423314378,-9.973077759358276,-0.0009654230934265557,-9.984904459885108,-9.994558690819373,-8.283185724007041e-05,-9.996232650674209,-9.99817919931935
0,T5-O1,-0.014535030756283651,-9.942408914372448,-9.975112733574086,-2.213973368721376e-05,-9.999586678647876,-9.99971951705,-4.9232234528440316e-06,-9.999829731441242,-9.999878963675771,-8.42543690569487e-06,-9.999560154265879,-9.999758152033163
0,Fz-Cz,-0.005295964400077676,-9.978767307457934,-9.990683227358108,6.025599704111181e-05,-9.999564643028691,-9.999203107046444,4.924773768162958e-08,-9.999583316382184,-9.999582823904808,-5.023198722459718e-06,-9.999810257309251,-9.99992830247923
0,Cz-Pz,-0.007120795826932356,-9.973827913455604,-9.989849704066202,5.724256559580427e-05,-9.999739177164324,-9.99939572177075,-6.567987258195156e-06,-9.999875061155876,-9.999940741028459,-8.4282152172484e-06,-9.999696328879779,-9.999894391937383
0,Fp2-F4,-0.0007867253209041003,-9.995823058356674,-9.997593190328708,-0.000108540373684725,-9.99856063587117,-9.999211878113279,-5.9410184890706005e-05,-9.999213691021842,-9.99980779287075,2.3540579160646574e-07,-9.999929409705876,-9.999923877669774
