label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
0,Fp2-F4,0.00033339777458412674,-9.997384826624808,-9.996634681631994,-0.0005644967813892653,-9.995661949163722,-9.999048929852057,-0.00015918411376199663,-9.997764880253657,-9.999356721391276,-0.00011686629378518859,-9.99542011957984,-9.998166477483792
0,F4-C4,-0.0005206453126628042,-9.996582449591795,-9.997753901545286,0.0003096469707830917,-10.001031861012764,-9.999173979188066,-0.0006063216530335968,-9.991416995330669,-9.997480211861005,-5.516921865266491e-06,-9.999694533125387,-9.99982418078922
0,C4-P4,-0.000852937285471031,-9.995859999154527,-9.997779108046837,2.3721305564077955e-05,-9.999001959341758,-9.998859631508374,-0.00021908115611496694,-9.997242762737041,-9.999433574298191,-1.5063928185378938e-06,-9.999946701519228,-9.999982101750463
0,P4-O2,-0.011614177057028066,-9.951704643028346,-9.97783654140666,-0.00043141938714808843,-9.994885327078835,-9.997473843401723,-0.0007055652515918686,-9.991048691256752,-9.99810434377267,-1.4160168947587225e-05,-9.999411787064615,-9.999744551034883
0,Fp1-F3,-0.017287521052073155,-9.926581170526665,-9.96547809289383,-0.0007645008662433688,-9.99300940751997,-9.997596412717431,-0.00026715282760231425,-9.996706339580124,-9.999377867856147,-2.9502056980812236e-05,-9.998167782585956,-9.998861080925005
0,F3-C3,-0.011262420717064485,-9.957786166667201,-9.983126613280596,-0.0008249312941541085,-9.992988786374223,-9.997938374139148,-0.00012486763834667911,-9.998296922598117,-9.999545598981584,-3.442997081234495e-06,-9.999834514553715,-9.999915424985124
0,C3-P3,-0.005119479241888881,-9.975725728294856,-9.987244556589106,-0.001755120107090623,-9.985662624508919,-9.996193345151463,-0.0005438339757753161,-9.99344148303129,-9.998879822789043,-1.1442337352489121e-06,-9.999926981867524,-9.999953871360303
0,P3-O1,-0.0043810404905295025,-9.972447137501108,-9.9823044786048,0.0005706139846352547,-9.999755227719014,-9.996331543811202,-4.4195352105103835e-05,-9.99860909167987,-9.999051045200922,-8.855643768987602e-06,-9.999542294116885,-9.999750401745457
0,Fp2-F8,-0.003009502141915028,-9.984695697083103,-9.991467076902412,-0.0002907008250028003,-9.997645792014659,-9.999389996964675,-7.856811305971083e-05,-9.998340662819638,-9.999126343950236,-6.294547716082875e-06,-9.996767135783614,-9.996915057654942
0,F8-T4,-0.0065671648650189735,-9.97564680742251,-9.990422928368803,4.281560934454645e-05,-9.999696100311397,-9.99943920665533,-3.774638603972557e-05,-9.99946766581691,-9.999845129677308,1.3690075277061188e-05,-9.9982936635251,-9.997971946756088
0,T4-T6,-0.014267959378308175,-9.944220974874515,-9.976323883475708,0.00033014825889581825,-9.999782492894113,-9.997801603340738,-8.910625478251481e-05,-9.998816697165168,-9.999707759712994,-3.671469255425649e-05,-9.998425256745692,-9.999288052020717
0,T6-O2,-0.005132275765426119,-9.976356909754337,-9.987904530226546,-0.00044028646087725066,-9.995250632618882,-9.997892351384145,-0.00031335614419009263,-9.996220168865703,-9.999353730307604,-3.210617618903931e-05,-9.99784788425579,-9.998602379396234
0,Fp1-F7,-0.019134661041821894,-9.929970433574677,-9.973023420918777,-0.0007724918421769934,-9.994290930238098,-9.998925881291159,-0.0004144233738917246,-9.99504041344234,-9.999184647181256,-9.105952925436375e-05,-9.996118251601576,-9.998258150539053
0,F7-T3,0.0008210692380808185,-9.99620399435339,-9.994356588567708,-3.8068349299070146e-05,-9.998315948609626,-9.99854435870542,-2.007979361592421e-05,-9.99948903304764,-9.9996898309838,-8.433705386036838e-05,-9.995483312768158,-9.997465233533877
