label,channel,delta_slope,delta_intercept,delta_midband,theta_slope,theta_intercept,theta_midband,alpha_slope,alpha_intercept,alpha_midband,beta_slope,beta_intercept,beta_midband
0,Fp2-F4,-0.03924327363281305,-9.850060489939095,-9.938357855612924,-2.9927574797675802e-05,-9.99971009827717,-9.999889663725956,-6.99975970975169e-06,-9.999881191696664,-9.999951189293762,-1.2786263682442676e-06,-9.999932499094752,-9.999962546814405
0,F4-C4,-0.018838649260918036,-9.925764599377073,-9.968151560214139,-0.0002513295416955269,-9.99804377053352,-9.999551747783693,4.234408259143209e-06,-10.000007430138826,-9.999965086056234,-9.869415283061591e-07,-9.999953894090112,-9.999977087216028
0,C4-P4,-0.021318458104508227,-9.924460960138253,-9.972427490873397,-5.064301466061858e-05,-9.999549400872375,-9.99985325896034,9.828389985305553e-07,-9.999956440288642,-9.999946611898658,2.3940657405094148e-08,-9.999983654695248,-9.9999830920898
0,P4-O2,-0.4386510615931526,-6.841666775863426,-7.828631664448019,-0.3060028067417941,-6.976489772095463,-8.812506612546228,-0.07591648083907544,-8.779113507127413,-9.538278315518166,-0.008128129996015672,-9.723429133177286,-9.914440188083654
0,Fp1-F3,-0.06728919507182739,-9.758960392615037,-9.910361081526649,-0.0015348932801925502,-9.988094563703331,-9.997303923384486,-7.964746307711494e-06,-9.999585116934117,-9.999664764397194,7.057930345261359e-07,-9.999838092619255,-9.999821506482943
0,F3-C3,-0.0669174300111887,-9.760653465810023,-9.911217683335197,-0.0017718835439650606,-9.986847720071575,-9.997479021335366,-2.4419865847508845e-05,-9.99962132987197,-9.999865528530444,-2.664339611306848e-06,-9.999893801492998,-9.999956413473864
0,C3-P3,-0.0004987381272898539,-9.997638330907533,-9.998760491693934,-0.00030476084039833534,-9.997744430176201,-9.99957299521859,-1.8835653666666007e-06,-9.99994032089818,-9.999959156551846,-9.724139231802922e-07,-9.999962477415519,-9.999985329142714
0,P3-O1,-0.006767244093484249,-9.975932602752982,-9.991158901963322,-1.7439908278278422e-06,-9.999945680202357,-9.999956144147324,7.91266332133131e-07,-9.999987801623705,-9.999979888960384,-2.277820910039687e-06,-9.999919615573035,-9.99997314436442
0,Fp2-F8,-0.00131103883814497,-9.994801051106727,-9.997750888492552,-0.00013991178628586928,-9.998824046729881,-9.999663517447596,1.2039027921731995e-05,-10.000073288411654,-9.999952898132436,-6.13583836635712e-07,-9.99996084287705,-9.99997526209721
0,F8-T4,-0.0012245935673828791,-9.99528969635368,-9.998045031880292,-0.0002482771287722639,-9.998147525288184,-9.999637188060818,-2.3637872896086146e-05,-9.999663774958705,-9.999900153687665,-4.951184407221875e-07,-9.999946320039026,-9.999957955322383
0,T4-T6,-0.43805143095811316,-7.005527065735482,-7.9911427853912365,-0.29667098905816947,-7.179829805806766,-8.959855740155783,-0.05559775112304696,-9.074668143157476,-9.630645654387946,-0.005501447321907474,-9.807900104093996,-9.937184116158821
0,T6-O2,-0.35429030426866803,-8.391306138557878,-9.18845932316238,-0.14135284606614523,-8.90697399277878,-9.755091069175652,-0.010749444648278692,-9.86408673991906,-9.971581186401847,-0.00023800923911012687,-9.987719798859157,-9.993313015978245
0,Fp1-F7,-0.007873526235111922,-9.97129401058857,-9.989009444617572,2.5895070313137407e-06,-9.999539244698028,-9.99952370765584,-1.5880689938941953e-05,-9.999615689001077,-9.999774495900466,-3.7544402824869662e-06,-9.999764740010388,-9.999852969357027
0,F7-T3,-0.012388645048828325,-9.953734421785127,-9.98160887314499,-0.0005116197186188872,-9.995967860589527,-9.999037578901241,2.1283171659606854e-05,-10.000138818814255,-9.99992598709766,-7.398420971814815e-07,-9.999947393410016,-9.9999647796993
0,T3-T5,0.0002522998606048527,-9.999897764667475,-9.999330089981115,-0.001816265160790779,-9.986551994215109,-9.997449585179854,-7.814367949208867e-05,-9.998899798914435,-9.999681235709355,-6.548606902321273e-06,-9.999769916698892,-9.999923808961096
0,T5-O1,-0.005295762024565842,-9.98106388323417,-9.992979347789442,-0.00016462235061490133,-9.998790975606646,-9.999778709710336,-1.907551976195447e-05,-9.99975279770464,-9.99994355290226,-5.549554701551537e-07,-9.999965572300699,-9.999978613754248
